"","Male","","","Female","","","Total",""
"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"13","2","0.01%","100.00%","","","","2","0.01%"
"14","16","0.03%","94.12%","1","0.03%","5.88%","17","0.03%"
"15","63","0.13%","100.00%","","","","63","0.12%"
"16","178","0.36%","95.19%","9","0.25%","4.81%","187","0.36%"
"17","824","1.69%","96.26%","32","0.90%","3.74%","856","1.63%"
"18","1,572","3.22%","97.28%","44","1.23%","2.72%","1,616","3.08%"
"19","2,083","4.26%","96.84%","68","1.91%","3.16%","2,151","4.10%"
"20","2,183","4.47%","96.00%","91","2.55%","4.00%","2,274","4.34%"
"21","2,093","4.28%","95.53%","98","2.75%","4.47%","2,191","4.18%"
"22","2,149","4.40%","95.81%","94","2.63%","4.19%","2,243","4.28%"
"23","2,016","4.12%","93.29%","145","4.06%","6.71%","2,161","4.12%"
"24","2,015","4.12%","92.69%","159","4.46%","7.31%","2,174","4.14%"
"25","1,988","4.07%","93.51%","138","3.87%","6.49%","2,126","4.05%"
"26","1,871","3.83%","93.27%","135","3.78%","6.73%","2,006","3.82%"
"27","1,771","3.62%","94.35%","106","2.97%","5.65%","1,877","3.58%"
"28","1,647","3.37%","93.69%","111","3.11%","6.31%","1,758","3.35%"
"29","1,574","3.22%","93.58%","108","3.03%","6.42%","1,682","3.21%"
"30","1,521","3.11%","92.01%","132","3.70%","7.99%","1,653","3.15%"
"31","1,488","3.04%","94.06%","94","2.63%","5.94%","1,582","3.02%"
"32","1,409","2.88%","92.45%","115","3.22%","7.55%","1,524","2.91%"
"33","1,395","2.85%","92.38%","115","3.22%","7.62%","1,510","2.88%"
"34","1,358","2.78%","91.88%","120","3.36%","8.12%","1,478","2.82%"
"35","1,365","2.79%","90.82%","138","3.87%","9.18%","1,503","2.87%"
"36","1,344","2.75%","92.31%","112","3.14%","7.69%","1,456","2.78%"
"37","1,226","2.51%","91.56%","113","3.17%","8.44%","1,339","2.55%"
"38","1,191","2.44%","91.06%","117","3.28%","8.94%","1,308","2.49%"
"39","1,208","2.47%","91.17%","117","3.28%","8.83%","1,325","2.53%"
"40","1,135","2.32%","90.37%","121","3.39%","9.63%","1,256","2.39%"
"41","1,142","2.34%","90.21%","124","3.48%","9.79%","1,266","2.41%"
"42","1,005","2.06%","90.30%","108","3.03%","9.70%","1,113","2.12%"
"43","960","1.96%","90.82%","97","2.72%","9.18%","1,057","2.02%"
"44","878","1.80%","89.68%","101","2.83%","10.32%","979","1.87%"
"45","883","1.81%","91.69%","80","2.24%","8.31%","963","1.84%"
"46","713","1.46%","91.88%","63","1.77%","8.12%","776","1.48%"
"47","662","1.35%","89.70%","76","2.13%","10.30%","738","1.41%"
"48","599","1.23%","92.44%","49","1.37%","7.56%","648","1.24%"
"49","484","0.99%","92.02%","42","1.18%","7.98%","526","1.00%"
"50","458","0.94%","93.28%","33","0.92%","6.72%","491","0.94%"
"51","399","0.82%","91.72%","36","1.01%","8.28%","435","0.83%"
"52","359","0.73%","93.25%","26","0.73%","6.75%","385","0.73%"
