"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","16","0.03%","88.89%","2","0.05%","11.11%","18","0.03%"
"15","61","0.12%","100.00%","","","","61","0.11%"
"16","162","0.32%","98.18%","3","0.08%","1.82%","165","0.30%"
"17","711","1.41%","96.08%","29","0.77%","3.92%","740","1.37%"
"18","1,323","2.62%","97.28%","37","0.98%","2.72%","1,360","2.51%"
"19","1,895","3.76%","96.54%","68","1.80%","3.46%","1,963","3.62%"
"20","2,097","4.16%","95.71%","94","2.49%","4.29%","2,191","4.04%"
"21","2,139","4.24%","95.92%","91","2.42%","4.08%","2,230","4.11%"
"22","2,270","4.50%","95.42%","109","2.89%","4.58%","2,379","4.39%"
"23","2,044","4.05%","93.98%","131","3.48%","6.02%","2,175","4.01%"
"24","2,070","4.10%","93.03%","155","4.11%","6.97%","2,225","4.10%"
"25","2,012","3.99%","93.67%","136","3.61%","6.33%","2,148","3.96%"
"26","1,916","3.80%","92.96%","145","3.85%","7.04%","2,061","3.80%"
"27","1,828","3.62%","92.79%","142","3.77%","7.21%","1,970","3.63%"
"28","1,748","3.47%","92.73%","137","3.64%","7.27%","1,885","3.48%"
"29","1,702","3.37%","92.10%","146","3.87%","7.90%","1,848","3.41%"
"30","1,708","3.39%","92.03%","148","3.93%","7.97%","1,856","3.42%"
"31","1,530","3.03%","91.84%","136","3.61%","8.16%","1,666","3.07%"
"32","1,404","2.78%","91.70%","127","3.37%","8.30%","1,531","2.82%"
"33","1,476","2.93%","90.83%","149","3.95%","9.17%","1,625","3.00%"
"34","1,383","2.74%","90.27%","149","3.95%","9.73%","1,532","2.83%"
"35","1,403","2.78%","92.12%","120","3.18%","7.88%","1,523","2.81%"
"36","1,356","2.69%","92.69%","107","2.84%","7.31%","1,463","2.70%"
"37","1,276","2.53%","92.60%","102","2.71%","7.40%","1,378","2.54%"
"38","1,126","2.23%","92.22%","95","2.52%","7.78%","1,221","2.25%"
"39","1,083","2.15%","90.86%","109","2.89%","9.14%","1,192","2.20%"
"40","978","1.94%","91.92%","86","2.28%","8.08%","1,064","1.96%"
"41","942","1.87%","92.17%","80","2.12%","7.83%","1,022","1.89%"
"42","946","1.88%","93.66%","64","1.70%","6.34%","1,010","1.86%"
"43","888","1.76%","91.93%","78","2.07%","8.07%","966","1.78%"
"44","796","1.58%","90.05%","88","2.34%","9.95%","884","1.63%"
"45","748","1.48%","91.11%","73","1.94%","8.89%","821","1.51%"
"46","742","1.47%","90.38%","79","2.10%","9.62%","821","1.51%"
"47","697","1.38%","90.64%","72","1.91%","9.36%","769","1.42%"
"48","652","1.29%","88.95%","81","2.15%","11.05%","733","1.35%"
"49","662","1.31%","91.94%","58","1.54%","8.06%","720","1.33%"
"50","555","1.10%","91.74%","50","1.33%","8.26%","605","1.12%"
"51","459","0.91%","89.82%","52","1.38%","10.18%","511","0.94%"
"52","486","0.96%","91.87%","43","1.14%","8.13%","529","0.98%"
"53","459","0.91%","92.17%","39","1.04%","7.83%","498","0.92%"
