"","Male","","","Female","","","Total",""
"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","5","0.01%","100.00%","","","","5","0.01%"
"15","28","0.06%","100.00%","","","","28","0.06%"
"16","105","0.24%","98.13%","2","0.07%","1.87%","107","0.23%"
"17","498","1.14%","95.40%","24","0.80%","4.60%","522","1.12%"
"18","1,067","2.44%","97.18%","31","1.03%","2.82%","1,098","2.35%"
"19","1,511","3.46%","96.80%","50","1.66%","3.20%","1,561","3.34%"
"20","1,675","3.84%","95.88%","72","2.39%","4.12%","1,747","3.74%"
"21","1,750","4.01%","95.79%","77","2.55%","4.21%","1,827","3.91%"
"22","1,747","4.00%","95.41%","84","2.79%","4.59%","1,831","3.92%"
"23","1,700","3.89%","94.81%","93","3.09%","5.19%","1,793","3.84%"
"24","1,577","3.61%","92.98%","119","3.95%","7.02%","1,696","3.63%"
"25","1,568","3.59%","93.78%","104","3.45%","6.22%","1,672","3.58%"
"26","1,594","3.65%","94.04%","101","3.35%","5.96%","1,695","3.63%"
"27","1,601","3.67%","93.90%","104","3.45%","6.10%","1,705","3.65%"
"28","1,526","3.50%","94.20%","94","3.12%","5.80%","1,620","3.47%"
"29","1,537","3.52%","94.35%","92","3.05%","5.65%","1,629","3.49%"
"30","1,497","3.43%","92.58%","120","3.98%","7.42%","1,617","3.46%"
"31","1,383","3.17%","91.89%","122","4.05%","8.11%","1,505","3.22%"
"32","1,320","3.02%","91.86%","117","3.88%","8.14%","1,437","3.08%"
"33","1,321","3.03%","91.23%","127","4.21%","8.77%","1,448","3.10%"
"34","1,287","2.95%","91.80%","115","3.82%","8.20%","1,402","3.00%"
"35","1,238","2.84%","93.22%","90","2.99%","6.78%","1,328","2.85%"
"36","1,181","2.71%","92.70%","93","3.09%","7.30%","1,274","2.73%"
"37","1,125","2.58%","93.21%","82","2.72%","6.79%","1,207","2.59%"
"38","1,045","2.39%","91.67%","95","3.15%","8.33%","1,140","2.44%"
"39","1,024","2.35%","92.42%","84","2.79%","7.58%","1,108","2.37%"
"40","996","2.28%","91.29%","95","3.15%","8.71%","1,091","2.34%"
"41","980","2.24%","92.11%","84","2.79%","7.89%","1,064","2.28%"
"42","815","1.87%","93.04%","61","2.02%","6.96%","876","1.88%"
"43","786","1.80%","93.35%","56","1.86%","6.65%","842","1.80%"
"44","683","1.56%","90.95%","68","2.26%","9.05%","751","1.61%"
"45","672","1.54%","92.82%","52","1.73%","7.18%","724","1.55%"
"46","613","1.40%","92.32%","51","1.69%","7.68%","664","1.42%"
"47","567","1.30%","90.87%","57","1.89%","9.13%","624","1.34%"
"48","600","1.37%","92.88%","46","1.53%","7.12%","646","1.38%"
"49","507","1.16%","91.85%","45","1.49%","8.15%","552","1.18%"
"50","475","1.09%","91.88%","42","1.39%","8.12%","517","1.11%"
"51","437","1.00%","92.58%","35","1.16%","7.42%","472","1.01%"
"52","415","0.95%","92.02%","36","1.19%","7.98%","451","0.97%"
