"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","16","0.03%","88.89%","2","0.05%","11.11%","18","0.03%"
"15","54","0.11%","100.00%","","","","54","0.10%"
"16","143","0.28%","98.62%","2","0.05%","1.38%","145","0.27%"
"17","705","1.40%","95.92%","30","0.79%","4.08%","735","1.36%"
"18","1,287","2.56%","96.91%","41","1.08%","3.09%","1,328","2.45%"
"19","1,828","3.63%","96.92%","58","1.53%","3.08%","1,886","3.48%"
"20","2,089","4.15%","95.78%","92","2.43%","4.22%","2,181","4.03%"
"21","2,100","4.17%","95.80%","92","2.43%","4.20%","2,192","4.05%"
"22","2,163","4.30%","94.79%","119","3.14%","5.21%","2,282","4.21%"
"23","2,006","3.98%","93.56%","138","3.64%","6.44%","2,144","3.96%"
"24","2,045","4.06%","93.04%","153","4.04%","6.96%","2,198","4.06%"
"25","1,931","3.83%","93.19%","141","3.72%","6.81%","2,072","3.83%"
"26","1,935","3.84%","93.03%","145","3.83%","6.97%","2,080","3.84%"
"27","1,844","3.66%","92.85%","142","3.75%","7.15%","1,986","3.67%"
"28","1,808","3.59%","92.86%","139","3.67%","7.14%","1,947","3.60%"
"29","1,682","3.34%","92.16%","143","3.78%","7.84%","1,825","3.37%"
"30","1,699","3.37%","92.19%","144","3.80%","7.81%","1,843","3.40%"
"31","1,552","3.08%","91.67%","141","3.72%","8.33%","1,693","3.13%"
"32","1,463","2.91%","90.76%","149","3.93%","9.24%","1,612","2.98%"
"33","1,472","2.92%","90.98%","146","3.86%","9.02%","1,618","2.99%"
"34","1,378","2.74%","90.07%","152","4.01%","9.93%","1,530","2.83%"
"35","1,422","2.82%","92.58%","114","3.01%","7.42%","1,536","2.84%"
"36","1,335","2.65%","92.58%","107","2.83%","7.42%","1,442","2.66%"
"37","1,308","2.60%","92.70%","103","2.72%","7.30%","1,411","2.61%"
"38","1,188","2.36%","91.53%","110","2.90%","8.47%","1,298","2.40%"
"39","1,078","2.14%","91.82%","96","2.53%","8.18%","1,174","2.17%"
"40","1,024","2.03%","90.62%","106","2.80%","9.38%","1,130","2.09%"
"41","968","1.92%","92.99%","73","1.93%","7.01%","1,041","1.92%"
"42","892","1.77%","92.44%","73","1.93%","7.56%","965","1.78%"
"43","888","1.76%","92.31%","74","1.95%","7.69%","962","1.78%"
"44","769","1.53%","91.01%","76","2.01%","8.99%","845","1.56%"
"45","722","1.43%","90.25%","78","2.06%","9.75%","800","1.48%"
"46","733","1.46%","90.94%","73","1.93%","9.06%","806","1.49%"
"47","665","1.32%","89.14%","81","2.14%","10.86%","746","1.38%"
"48","647","1.28%","90.11%","71","1.87%","9.89%","718","1.33%"
"49","624","1.24%","92.44%","51","1.35%","7.56%","675","1.25%"
"50","577","1.15%","92.03%","50","1.32%","7.97%","627","1.16%"
"51","471","0.94%","92.72%","37","0.98%","7.28%","508","0.94%"
"52","511","1.01%","91.58%","47","1.24%","8.42%","558","1.03%"
"53","479","0.95%","92.65%","38","1.00%","7.35%","517","0.95%"
