"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"14","12","0.02%","85.71%","2","0.05%","14.29%","14","0.03%"
"15","49","0.10%","100.00%","","","","49","0.09%"
"16","128","0.25%","97.71%","3","0.08%","2.29%","131","0.24%"
"17","670","1.32%","95.31%","33","0.84%","4.69%","703","1.28%"
"18","1,259","2.47%","96.40%","47","1.20%","3.60%","1,306","2.38%"
"19","1,817","3.57%","96.55%","65","1.65%","3.45%","1,882","3.43%"
"20","2,047","4.02%","95.74%","91","2.31%","4.26%","2,138","3.90%"
"21","2,052","4.03%","95.66%","93","2.36%","4.34%","2,145","3.91%"
"22","2,092","4.11%","94.45%","123","3.13%","5.55%","2,215","4.04%"
"23","2,002","3.93%","94.21%","123","3.13%","5.79%","2,125","3.87%"
"24","1,991","3.91%","92.48%","162","4.12%","7.52%","2,153","3.92%"
"25","1,960","3.85%","93.07%","146","3.71%","6.93%","2,106","3.84%"
"26","1,925","3.78%","93.00%","145","3.69%","7.00%","2,070","3.77%"
"27","1,911","3.75%","92.72%","150","3.81%","7.28%","2,061","3.76%"
"28","1,821","3.58%","92.72%","143","3.64%","7.28%","1,964","3.58%"
"29","1,763","3.46%","92.64%","140","3.56%","7.36%","1,903","3.47%"
"30","1,669","3.28%","92.06%","144","3.66%","7.94%","1,813","3.30%"
"31","1,586","3.11%","90.84%","160","4.07%","9.16%","1,746","3.18%"
"32","1,505","2.95%","91.05%","148","3.76%","8.95%","1,653","3.01%"
"33","1,525","2.99%","91.92%","134","3.41%","8.08%","1,659","3.02%"
"34","1,383","2.72%","90.63%","143","3.64%","9.37%","1,526","2.78%"
"35","1,409","2.77%","92.15%","120","3.05%","7.85%","1,529","2.79%"
"36","1,351","2.65%","91.90%","119","3.03%","8.10%","1,470","2.68%"
"37","1,337","2.62%","91.76%","120","3.05%","8.24%","1,457","2.66%"
"38","1,248","2.45%","91.50%","116","2.95%","8.50%","1,364","2.49%"
"39","1,127","2.21%","91.18%","109","2.77%","8.82%","1,236","2.25%"
"40","1,096","2.15%","90.88%","110","2.80%","9.12%","1,206","2.20%"
"41","1,002","1.97%","91.76%","90","2.29%","8.24%","1,092","1.99%"
"42","905","1.78%","92.82%","70","1.78%","7.18%","975","1.78%"
"43","869","1.71%","92.15%","74","1.88%","7.85%","943","1.72%"
"44","757","1.49%","91.43%","71","1.81%","8.57%","828","1.51%"
"45","765","1.50%","90.86%","77","1.96%","9.14%","842","1.53%"
"46","758","1.49%","90.35%","81","2.06%","9.65%","839","1.53%"
"47","706","1.39%","90.28%","76","1.93%","9.72%","782","1.43%"
"48","676","1.33%","90.62%","70","1.78%","9.38%","746","1.36%"
"49","648","1.27%","91.53%","60","1.53%","8.47%","708","1.29%"
"50","578","1.13%","93.23%","42","1.07%","6.77%","620","1.13%"
"51","491","0.96%","93.17%","36","0.92%","6.83%","527","0.96%"
"52","553","1.09%","91.71%","50","1.27%","8.29%","603","1.10%"
"53","484","0.95%","91.15%","47","1.20%","8.85%","531","0.97%"
