"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","2","0.01%","100.00%","","","","2","0.01%"
"14","16","0.03%","94.12%","1","0.03%","5.88%","17","0.03%"
"15","64","0.13%","100.00%","","","","64","0.12%"
"16","179","0.37%","95.21%","9","0.25%","4.79%","188","0.36%"
"17","823","1.69%","96.71%","28","0.78%","3.29%","851","1.63%"
"18","1,571","3.23%","97.22%","45","1.26%","2.78%","1,616","3.09%"
"19","2,094","4.30%","96.94%","66","1.85%","3.06%","2,160","4.13%"
"20","2,215","4.55%","95.85%","96","2.69%","4.15%","2,311","4.42%"
"21","2,047","4.20%","95.17%","104","2.91%","4.83%","2,151","4.12%"
"22","2,133","4.38%","95.65%","97","2.72%","4.35%","2,230","4.27%"
"23","2,001","4.11%","93.46%","140","3.92%","6.54%","2,141","4.10%"
"24","2,002","4.11%","92.90%","153","4.29%","7.10%","2,155","4.12%"
"25","1,986","4.08%","93.59%","136","3.81%","6.41%","2,122","4.06%"
"26","1,850","3.80%","93.20%","135","3.78%","6.80%","1,985","3.80%"
"27","1,766","3.63%","94.34%","106","2.97%","5.66%","1,872","3.58%"
"28","1,645","3.38%","93.68%","111","3.11%","6.32%","1,756","3.36%"
"29","1,532","3.15%","93.70%","103","2.89%","6.30%","1,635","3.13%"
"30","1,523","3.13%","92.42%","125","3.50%","7.58%","1,648","3.15%"
"31","1,488","3.06%","93.58%","102","2.86%","6.42%","1,590","3.04%"
"32","1,409","2.89%","92.45%","115","3.22%","7.55%","1,524","2.92%"
"33","1,399","2.87%","92.34%","116","3.25%","7.66%","1,515","2.90%"
"34","1,369","2.81%","91.76%","123","3.45%","8.24%","1,492","2.86%"
"35","1,338","2.75%","90.53%","140","3.92%","9.47%","1,478","2.83%"
"36","1,334","2.74%","91.94%","117","3.28%","8.06%","1,451","2.78%"
"37","1,229","2.52%","91.99%","107","3.00%","8.01%","1,336","2.56%"
"38","1,188","2.44%","90.96%","118","3.31%","9.04%","1,306","2.50%"
"39","1,218","2.50%","91.37%","115","3.22%","8.63%","1,333","2.55%"
"40","1,146","2.35%","90.09%","126","3.53%","9.91%","1,272","2.43%"
"41","1,153","2.37%","90.15%","126","3.53%","9.85%","1,279","2.45%"
"42","1,022","2.10%","90.84%","103","2.89%","9.16%","1,125","2.15%"
"43","959","1.97%","90.73%","98","2.75%","9.27%","1,057","2.02%"
"44","875","1.80%","89.19%","106","2.97%","10.81%","981","1.88%"
"45","869","1.78%","90.80%","88","2.47%","9.20%","957","1.83%"
"46","712","1.46%","92.47%","58","1.63%","7.53%","770","1.47%"
"47","647","1.33%","89.00%","80","2.24%","11.00%","727","1.39%"
"48","597","1.23%","92.56%","48","1.35%","7.44%","645","1.23%"
"49","475","0.98%","91.70%","43","1.21%","8.30%","518","0.99%"
"50","436","0.90%","93.16%","32","0.90%","6.84%","468","0.90%"
"51","387","0.79%","91.71%","35","0.98%","8.29%","422","0.81%"
"52","349","0.72%","93.57%","24","0.67%","6.43%","373","0.71%"
