"","Male","","","Female","","","Total",""
"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"14","16","0.03%","84.21%","3","0.08%","15.79%","19","0.03%"
"15","58","0.11%","100.00%","","","","58","0.11%"
"16","146","0.29%","98.65%","2","0.05%","1.35%","148","0.27%"
"17","724","1.43%","96.28%","28","0.73%","3.72%","752","1.38%"
"18","1,302","2.57%","97.31%","36","0.94%","2.69%","1,338","2.46%"
"19","1,851","3.66%","96.61%","65","1.70%","3.39%","1,916","3.52%"
"20","2,091","4.13%","95.74%","93","2.43%","4.26%","2,184","4.01%"
"21","2,136","4.22%","95.78%","94","2.45%","4.22%","2,230","4.09%"
"22","2,232","4.41%","94.98%","118","3.08%","5.02%","2,350","4.31%"
"23","2,026","4.00%","93.71%","136","3.55%","6.29%","2,162","3.97%"
"24","2,053","4.05%","92.77%","160","4.18%","7.23%","2,213","4.06%"
"25","1,963","3.88%","93.39%","139","3.63%","6.61%","2,102","3.86%"
"26","1,910","3.77%","92.76%","149","3.89%","7.24%","2,059","3.78%"
"27","1,859","3.67%","93.09%","138","3.60%","6.91%","1,997","3.67%"
"28","1,821","3.60%","92.86%","140","3.65%","7.14%","1,961","3.60%"
"29","1,692","3.34%","92.26%","142","3.71%","7.74%","1,834","3.37%"
"30","1,699","3.36%","92.14%","145","3.78%","7.86%","1,844","3.39%"
"31","1,563","3.09%","91.78%","140","3.65%","8.22%","1,703","3.13%"
"32","1,441","2.85%","90.80%","146","3.81%","9.20%","1,587","2.91%"
"33","1,477","2.92%","91.23%","142","3.71%","8.77%","1,619","2.97%"
"34","1,385","2.74%","89.94%","155","4.05%","10.06%","1,540","2.83%"
"35","1,392","2.75%","92.43%","114","2.98%","7.57%","1,506","2.76%"
"36","1,359","2.68%","92.20%","115","3.00%","7.80%","1,474","2.71%"
"37","1,321","2.61%","91.99%","115","3.00%","8.01%","1,436","2.64%"
"38","1,173","2.32%","91.86%","104","2.71%","8.14%","1,277","2.34%"
"39","1,077","2.13%","91.43%","101","2.64%","8.57%","1,178","2.16%"
"40","1,017","2.01%","91.46%","95","2.48%","8.54%","1,112","2.04%"
"41","975","1.93%","92.68%","77","2.01%","7.32%","1,052","1.93%"
"42","911","1.80%","93.44%","64","1.67%","6.56%","975","1.79%"
"43","900","1.78%","91.65%","82","2.14%","8.35%","982","1.80%"
"44","785","1.55%","90.96%","78","2.04%","9.04%","863","1.58%"
"45","747","1.48%","90.77%","76","1.98%","9.23%","823","1.51%"
"46","755","1.49%","90.96%","75","1.96%","9.04%","830","1.52%"
"47","677","1.34%","88.73%","86","2.24%","11.27%","763","1.40%"
"48","639","1.26%","89.75%","73","1.91%","10.25%","712","1.31%"
"49","629","1.24%","91.69%","57","1.49%","8.31%","686","1.26%"
"50","572","1.13%","91.67%","52","1.36%","8.33%","624","1.15%"
"51","471","0.93%","91.46%","44","1.15%","8.54%","515","0.95%"
"52","497","0.98%","91.53%","46","1.20%","8.47%","543","1.00%"
"53","468","0.92%","91.41%","44","1.15%","8.59%","512","0.94%"
