"","Male","","","Female","","","Total",""
"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"14","15","0.03%","88.24%","2","0.05%","11.76%","17","0.03%"
"15","53","0.11%","98.15%","1","0.03%","1.85%","54","0.10%"
"16","173","0.35%","98.30%","3","0.08%","1.70%","176","0.33%"
"17","689","1.38%","95.83%","30","0.80%","4.17%","719","1.34%"
"18","1,294","2.59%","97.22%","37","0.98%","2.78%","1,331","2.48%"
"19","1,926","3.85%","96.78%","64","1.70%","3.22%","1,990","3.70%"
"20","2,125","4.25%","95.59%","98","2.60%","4.41%","2,223","4.14%"
"21","2,217","4.44%","95.56%","103","2.73%","4.44%","2,320","4.32%"
"22","2,274","4.55%","95.07%","118","3.13%","4.93%","2,392","4.45%"
"23","2,037","4.08%","93.96%","131","3.48%","6.04%","2,168","4.03%"
"24","2,082","4.17%","93.03%","156","4.14%","6.97%","2,238","4.17%"
"25","1,952","3.91%","93.26%","141","3.74%","6.74%","2,093","3.90%"
"26","1,852","3.71%","93.21%","135","3.58%","6.79%","1,987","3.70%"
"27","1,784","3.57%","92.72%","140","3.72%","7.28%","1,924","3.58%"
"28","1,710","3.42%","92.78%","133","3.53%","7.22%","1,843","3.43%"
"29","1,712","3.43%","92.39%","141","3.74%","7.61%","1,853","3.45%"
"30","1,708","3.42%","93.13%","126","3.34%","6.87%","1,834","3.41%"
"31","1,522","3.05%","92.92%","116","3.08%","7.08%","1,638","3.05%"
"32","1,436","2.87%","90.71%","147","3.90%","9.29%","1,583","2.95%"
"33","1,463","2.93%","90.81%","148","3.93%","9.19%","1,611","3.00%"
"34","1,380","2.76%","90.49%","145","3.85%","9.51%","1,525","2.84%"
"35","1,358","2.72%","92.07%","117","3.11%","7.93%","1,475","2.75%"
"36","1,324","2.65%","92.46%","108","2.87%","7.54%","1,432","2.67%"
"37","1,209","2.42%","91.52%","112","2.97%","8.48%","1,321","2.46%"
"38","1,065","2.13%","92.21%","90","2.39%","7.79%","1,155","2.15%"
"39","1,024","2.05%","90.22%","111","2.95%","9.78%","1,135","2.11%"
"40","980","1.96%","91.59%","90","2.39%","8.41%","1,070","1.99%"
"41","959","1.92%","92.84%","74","1.96%","7.16%","1,033","1.92%"
"42","915","1.83%","92.52%","74","1.96%","7.48%","989","1.84%"
"43","883","1.77%","91.12%","86","2.28%","8.88%","969","1.80%"
"44","850","1.70%","89.95%","95","2.52%","10.05%","945","1.76%"
"45","754","1.51%","91.17%","73","1.94%","8.83%","827","1.54%"
"46","724","1.45%","89.83%","82","2.18%","10.17%","806","1.50%"
"47","683","1.37%","92.17%","58","1.54%","7.83%","741","1.38%"
"48","673","1.35%","90.82%","68","1.81%","9.18%","741","1.38%"
"49","635","1.27%","91.10%","62","1.65%","8.90%","697","1.30%"
"50","566","1.13%","91.00%","56","1.49%","9.00%","622","1.16%"
"51","459","0.92%","91.62%","42","1.11%","8.38%","501","0.93%"
"52","486","0.97%","90.84%","49","1.30%","9.16%","535","1.00%"
"53","444","0.89%","90.43%","47","1.25%","9.57%","491","0.91%"
