"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","4","0.01%","100.00%","","","","4","0.01%"
"15","26","0.06%","100.00%","","","","26","0.05%"
"16","94","0.21%","95.92%","4","0.12%","4.08%","98","0.20%"
"17","442","0.97%","94.24%","27","0.80%","5.76%","469","0.96%"
"18","1,039","2.29%","96.65%","36","1.07%","3.35%","1,075","2.20%"
"19","1,478","3.25%","96.66%","51","1.52%","3.34%","1,529","3.13%"
"20","1,664","3.66%","95.74%","74","2.20%","4.26%","1,738","3.56%"
"21","1,730","3.81%","95.37%","84","2.50%","4.63%","1,814","3.72%"
"22","1,775","3.91%","94.82%","97","2.88%","5.18%","1,872","3.84%"
"23","1,719","3.78%","94.61%","98","2.91%","5.39%","1,817","3.72%"
"24","1,652","3.64%","93.28%","119","3.54%","6.72%","1,771","3.63%"
"25","1,569","3.45%","93.50%","109","3.24%","6.50%","1,678","3.44%"
"26","1,601","3.53%","93.74%","107","3.18%","6.26%","1,708","3.50%"
"27","1,615","3.56%","94.11%","101","3.00%","5.89%","1,716","3.52%"
"28","1,550","3.41%","92.93%","118","3.51%","7.07%","1,668","3.42%"
"29","1,543","3.40%","93.35%","110","3.27%","6.65%","1,653","3.39%"
"30","1,531","3.37%","91.84%","136","4.04%","8.16%","1,667","3.42%"
"31","1,512","3.33%","92.70%","119","3.54%","7.30%","1,631","3.34%"
"32","1,428","3.14%","91.25%","137","4.07%","8.75%","1,565","3.21%"
"33","1,406","3.10%","91.90%","124","3.68%","8.10%","1,530","3.14%"
"34","1,329","2.93%","90.16%","145","4.31%","9.84%","1,474","3.02%"
"35","1,275","2.81%","92.79%","99","2.94%","7.21%","1,374","2.82%"
"36","1,276","2.81%","92.46%","104","3.09%","7.54%","1,380","2.83%"
"37","1,197","2.64%","91.23%","115","3.42%","8.77%","1,312","2.69%"
"38","1,096","2.41%","91.03%","108","3.21%","8.97%","1,204","2.47%"
"39","1,084","2.39%","92.65%","86","2.55%","7.35%","1,170","2.40%"
"40","1,055","2.32%","90.02%","117","3.48%","9.98%","1,172","2.40%"
"41","1,065","2.34%","93.01%","80","2.38%","6.99%","1,145","2.35%"
"42","884","1.95%","91.99%","77","2.29%","8.01%","961","1.97%"
"43","860","1.89%","92.08%","74","2.20%","7.92%","934","1.91%"
"44","763","1.68%","91.27%","73","2.17%","8.73%","836","1.71%"
"45","725","1.60%","90.51%","76","2.26%","9.49%","801","1.64%"
"46","672","1.48%","92.95%","51","1.52%","7.05%","723","1.48%"
"47","584","1.29%","91.39%","55","1.63%","8.61%","639","1.31%"
"48","603","1.33%","92.06%","52","1.54%","7.94%","655","1.34%"
"49","525","1.16%","90.99%","52","1.54%","9.01%","577","1.18%"
"50","547","1.20%","92.71%","43","1.28%","7.29%","590","1.21%"
"51","452","1.00%","93.58%","31","0.92%","6.42%","483","0.99%"
"52","445","0.98%","92.32%","37","1.10%","7.68%","482","0.99%"
