"Age At Admission","Count","Col %","Row %","Count","Col %","Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","5","0.01%","83.33%","1","0.03%","16.67%","6","0.01%"
"15","33","0.07%","100.00%","","","","33","0.07%"
"16","111","0.24%","98.23%","2","0.06%","1.77%","113","0.23%"
"17","592","1.28%","95.95%","25","0.76%","4.05%","617","1.25%"
"18","1,187","2.58%","96.82%","39","1.19%","3.18%","1,226","2.48%"
"19","1,662","3.61%","96.80%","55","1.67%","3.20%","1,717","3.48%"
"20","1,865","4.05%","95.45%","89","2.70%","4.55%","1,954","3.96%"
"21","1,821","3.95%","95.49%","86","2.61%","4.51%","1,907","3.86%"
"22","1,884","4.09%","95.01%","99","3.01%","4.99%","1,983","4.02%"
"23","1,795","3.90%","94.87%","97","2.95%","5.13%","1,892","3.83%"
"24","1,714","3.72%","93.10%","127","3.86%","6.90%","1,841","3.73%"
"25","1,721","3.73%","93.84%","113","3.43%","6.16%","1,834","3.71%"
"26","1,703","3.70%","92.76%","133","4.04%","7.24%","1,836","3.72%"
"27","1,739","3.77%","93.75%","116","3.52%","6.25%","1,855","3.76%"
"28","1,631","3.54%","93.47%","114","3.46%","6.53%","1,745","3.53%"
"29","1,615","3.50%","92.23%","136","4.13%","7.77%","1,751","3.55%"
"30","1,584","3.44%","92.36%","131","3.98%","7.64%","1,715","3.47%"
"31","1,444","3.13%","92.45%","118","3.59%","7.55%","1,562","3.16%"
"32","1,341","2.91%","90.55%","140","4.25%","9.45%","1,481","3.00%"
"33","1,360","2.95%","91.21%","131","3.98%","8.79%","1,491","3.02%"
"34","1,288","2.80%","91.87%","114","3.46%","8.13%","1,402","2.84%"
"35","1,259","2.73%","93.26%","91","2.77%","6.74%","1,350","2.73%"
"36","1,216","2.64%","93.75%","81","2.46%","6.25%","1,297","2.63%"
"37","1,179","2.56%","92.18%","100","3.04%","7.82%","1,279","2.59%"
"38","1,112","2.41%","92.21%","94","2.86%","7.79%","1,206","2.44%"
"39","1,070","2.32%","92.16%","91","2.77%","7.84%","1,161","2.35%"
"40","1,009","2.19%","91.73%","91","2.77%","8.27%","1,100","2.23%"
"41","953","2.07%","92.08%","82","2.49%","7.92%","1,035","2.10%"
"42","859","1.86%","93.47%","60","1.82%","6.53%","919","1.86%"
"43","789","1.71%","92.17%","67","2.04%","7.83%","856","1.73%"
"44","705","1.53%","91.80%","63","1.91%","8.20%","768","1.56%"
"45","722","1.57%","92.68%","57","1.73%","7.32%","779","1.58%"
"46","682","1.48%","92.29%","57","1.73%","7.71%","739","1.50%"
"47","635","1.38%","90.07%","70","2.13%","9.93%","705","1.43%"
"48","612","1.33%","91.75%","55","1.67%","8.25%","667","1.35%"
"49","531","1.15%","91.55%","49","1.49%","8.45%","580","1.17%"
"50","513","1.11%","91.12%","50","1.52%","8.88%","563","1.14%"
"51","436","0.95%","93.56%","30","0.91%","6.44%","466","0.94%"
"52","467","1.01%","94.34%","28","0.85%","5.66%","495","1.00%"
