"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","701","1.37%","93.84%","46","1.25%","6.16%","747","1.36%"
"077
Irwin County","76",".15%","93.83%","5",".14%","6.17%","81",".15%"
"078
Jackson County","245",".48%","90.07%","27",".73%","9.93%","272",".50%"
"079
Jasper County","63",".12%","87.50%","9",".24%","12.50%","72",".13%"
"080
Jeff Davis County","89",".17%","95.70%","4",".11%","4.30%","93",".17%"
"081
Jefferson County","180",".35%","97.83%","4",".11%","2.17%","184",".33%"
"082
Jenkins County","74",".14%","96.10%","3",".08%","3.90%","77",".14%"
"083
Johnson County","50",".10%","92.59%","4",".11%","7.41%","54",".10%"
"084
Jones County","218",".43%","88.98%","27",".73%","11.02%","245",".45%"
"085
Lamar County","82",".16%","93.18%","6",".16%","6.82%","88",".16%"
"086
Lanier County","46",".09%","97.87%","1",".03%","2.13%","47",".09%"
"087
Laurens County","306",".60%","94.15%","19",".52%","5.85%","325",".59%"
"088
Lee County","69",".13%","89.61%","8",".22%","10.39%","77",".14%"
"089
Liberty County","305",".59%","92.99%","23",".63%","7.01%","328",".60%"
"090
Lincoln County","30",".06%","90.91%","3",".08%","9.09%","33",".06%"
"091
Long County","86",".17%","94.51%","5",".14%","5.49%","91",".17%"
"092
Lowndes County","562","1.10%","95.58%","26",".71%","4.42%","588","1.07%"
"093
Lumpkin County","88",".17%","88.00%","12",".33%","12.00%","100",".18%"
"094
Macon County","62",".12%","96.88%","2",".05%","3.13%","64",".12%"
"095
Madison County","102",".20%","93.58%","7",".19%","6.42%","109",".20%"
"096
Marion County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"097
Mcduffie County","198",".39%","94.29%","12",".33%","5.71%","210",".38%"
"098
Mcintosh County","80",".16%","91.95%","7",".19%","8.05%","87",".16%"
"099
Meriwether County","192",".37%","96.00%","8",".22%","4.00%","200",".36%"
"100
Miller County","35",".07%","100.00%","","","","35",".06%"
"101
Mitchell County","215",".42%","91.49%","20",".54%","8.51%","235",".43%"
"102
Monroe County","169",".33%","89.42%","20",".54%","10.58%","189",".34%"
"103
Montgomery County","43",".08%","97.73%","1",".03%","2.27%","44",".08%"
"104
Morgan County","149",".29%","92.55%","12",".33%","7.45%","161",".29%"
"105
Murray County","162",".32%","92.57%","13",".35%","7.43%","175",".32%"
"106
Muscogee County","1,360","2.65%","94.71%","76","2.07%","5.29%","1,436","2.61%"
"107
Newton County","690","1.35%","93.37%","49","1.33%","6.63%","739","1.34%"
"108
Oconee County","51",".10%","98.08%","1",".03%","1.92%","52",".09%"
"109
Oglethorpe County","54",".11%","94.74%","3",".08%","5.26%","57",".10%"
"110
Paulding County","300",".59%","93.17%","22",".60%","6.83%","322",".59%"
"111
Peach County","82",".16%","96.47%","3",".08%","3.53%","85",".15%"
"112
Pickens County","92",".18%","91.09%","9",".24%","8.91%","101",".18%"
"113
Pierce County","72",".14%","96.00%","3",".08%","4.00%","75",".14%"
