"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038 
Coweta County","628","1.31%","94.29%","38",".99%","5.71%","666","1.29%"
"039 
Crawford County","26",".05%","92.86%","2",".05%","7.14%","28",".05%"
"040 
Crisp County","393",".82%","91.61%","36",".94%","8.39%","429",".83%"
"041 
Dade County","88",".18%","89.80%","10",".26%","10.20%","98",".19%"
"042 
Dawson County","139",".29%","86.34%","22",".58%","13.66%","161",".31%"
"043 
Decatur County","301",".63%","91.21%","29",".76%","8.79%","330",".64%"
"044 
Dekalb County","2,533","5.28%","95.15%","129","3.37%","4.85%","2,662","5.14%"
"045 
Dodge County","131",".27%","88.51%","17",".44%","11.49%","148",".29%"
"046 
Dooly County","132",".28%","90.41%","14",".37%","9.59%","146",".28%"
"047 
Dougherty County","734","1.53%","95.57%","34",".89%","4.43%","768","1.48%"
"048 
Douglas County","850","1.77%","90.62%","88","2.30%","9.38%","938","1.81%"
"049 
Early County","84",".18%","97.67%","2",".05%","2.33%","86",".17%"
"050 
Echols County","9",".02%","81.82%","2",".05%","18.18%","11",".02%"
"051 
Effingham County","336",".70%","88.89%","42","1.10%","11.11%","378",".73%"
"052 
Elbert County","143",".30%","91.08%","14",".37%","8.92%","157",".30%"
"053 
Emanuel County","211",".44%","93.78%","14",".37%","6.22%","225",".43%"
"054 
Evans County","85",".18%","91.40%","8",".21%","8.60%","93",".18%"
"055 
Fannin County","104",".22%","88.89%","13",".34%","11.11%","117",".23%"
"056 
Fayette County","377",".79%","89.76%","43","1.12%","10.24%","420",".81%"
"057 
Floyd County","899","1.88%","90.08%","99","2.59%","9.92%","998","1.93%"
"058 
Forsyth County","389",".81%","88.61%","50","1.31%","11.39%","439",".85%"
"059 
Franklin County","169",".35%","88.02%","23",".60%","11.98%","192",".37%"
"060 
Fulton County","4,536","9.46%","95.39%","219","5.73%","4.61%","4,755","9.19%"
"061 
Gilmer County","107",".22%","90.68%","11",".29%","9.32%","118",".23%"
"062 
Glascock County","13",".03%","100.00%","","","","13",".03%"
"063 
Glynn County","546","1.14%","94.14%","34",".89%","5.86%","580","1.12%"
"064 
Gordon County","378",".79%","87.10%","56","1.46%","12.90%","434",".84%"
"065 
Grady County","210",".44%","88.61%","27",".71%","11.39%","237",".46%"
"066 
Greene County","121",".25%","87.05%","18",".47%","12.95%","139",".27%"
"067 
Gwinnett County","2,363","4.93%","92.78%","184","4.81%","7.22%","2,547","4.92%"
"068 
Habersham County","123",".26%","86.62%","19",".50%","13.38%","142",".27%"
"069 
Hall County","724","1.51%","92.35%","60","1.57%","7.65%","784","1.51%"
"070 
Hancock County","40",".08%","97.56%","1",".03%","2.44%","41",".08%"
"071 
Haralson County","178",".37%","89.00%","22",".58%","11.00%","200",".39%"
"072 
Harris County","98",".20%","93.33%","7",".18%","6.67%","105",".20%"
"073 
Hart County","167",".35%","94.89%","9",".24%","5.11%","176",".34%"
"074 
Heard County","52",".11%","88.14%","7",".18%","11.86%","59",".11%"
"075 
Henry County","733","1.53%","92.32%","61","1.59%","7.68%","794","1.53%"
