"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","679","1.33%","92.63%","54","1.36%","7.37%","733","1.33%"
"Irwin County","68",".13%","94.44%","4",".10%","5.56%","72",".13%"
"Jackson County","286",".56%","94.39%","17",".43%","5.61%","303",".55%"
"Jasper County","62",".12%","89.86%","7",".18%","10.14%","69",".13%"
"Jeff Davis County","90",".18%","91.84%","8",".20%","8.16%","98",".18%"
"Jefferson County","163",".32%","91.57%","15",".38%","8.43%","178",".32%"
"Jenkins County","80",".16%","94.12%","5",".13%","5.88%","85",".15%"
"Johnson County","45",".09%","91.84%","4",".10%","8.16%","49",".09%"
"Jones County","201",".39%","88.16%","27",".68%","11.84%","228",".41%"
"Lamar County","69",".14%","92.00%","6",".15%","8.00%","75",".14%"
"Lanier County","45",".09%","95.74%","2",".05%","4.26%","47",".09%"
"Laurens County","285",".56%","92.23%","24",".60%","7.77%","309",".56%"
"Lee County","75",".15%","86.21%","12",".30%","13.79%","87",".16%"
"Liberty County","240",".47%","94.86%","13",".33%","5.14%","253",".46%"
"Lincoln County","39",".08%","92.86%","3",".08%","7.14%","42",".08%"
"Long County","61",".12%","89.71%","7",".18%","10.29%","68",".12%"
"Lowndes County","454",".89%","95.58%","21",".53%","4.42%","475",".86%"
"Lumpkin County","86",".17%","92.47%","7",".18%","7.53%","93",".17%"
"Macon County","46",".09%","92.00%","4",".10%","8.00%","50",".09%"
"Madison County","161",".32%","90.96%","16",".40%","9.04%","177",".32%"
"Marion County","34",".07%","91.89%","3",".08%","8.11%","37",".07%"
"Mcduffie County","191",".37%","95.50%","9",".23%","4.50%","200",".36%"
"Mcintosh County","48",".09%","88.89%","6",".15%","11.11%","54",".10%"
"Meriwether County","212",".42%","90.99%","21",".53%","9.01%","233",".42%"
"Miller County","35",".07%","94.59%","2",".05%","5.41%","37",".07%"
"Mitchell County","151",".30%","93.21%","11",".28%","6.79%","162",".29%"
"Monroe County","136",".27%","92.52%","11",".28%","7.48%","147",".27%"
"Montgomery County","37",".07%","86.05%","6",".15%","13.95%","43",".08%"
"Morgan County","140",".27%","90.91%","14",".35%","9.09%","154",".28%"
"Murray County","211",".41%","89.79%","24",".60%","10.21%","235",".43%"
"Muscogee County","1,235","2.42%","94.64%","70","1.76%","5.36%","1,305","2.37%"
"Newton County","729","1.43%","91.70%","66","1.66%","8.30%","795","1.44%"
"Oconee County","49",".10%","100.00%","","","","49",".09%"
"Oglethorpe County","70",".14%","94.59%","4",".10%","5.41%","74",".13%"
"Paulding County","232",".45%","91.70%","21",".53%","8.30%","253",".46%"
"Peach County","90",".18%","95.74%","4",".10%","4.26%","94",".17%"
"Pickens County","109",".21%","85.83%","18",".45%","14.17%","127",".23%"
"Pierce County","105",".21%","95.45%","5",".13%","4.55%","110",".20%"
