"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","46",".09%","93.88%","3",".08%","6.12%","49",".09%"
"115
Polk County","154",".31%","91.12%","15",".42%","8.88%","169",".32%"
"116
Pulaski County","63",".13%","98.44%","1",".03%","1.56%","64",".12%"
"117
Putnam County","151",".30%","94.97%","8",".23%","5.03%","159",".30%"
"118
Quitman County","17",".03%","100.00%","","","","17",".03%"
"119
Rabun County","46",".09%","86.79%","7",".20%","13.21%","53",".10%"
"120
Randolph County","62",".12%","92.54%","5",".14%","7.46%","67",".13%"
"121
Richmond County","1,777","3.57%","94.37%","106","2.99%","5.63%","1,883","3.53%"
"122
Rockdale County","445",".89%","91.00%","44","1.24%","9.00%","489",".92%"
"123
Schley County","15",".03%","100.00%","","","","15",".03%"
"124
Screven County","133",".27%","93.01%","10",".28%","6.99%","143",".27%"
"125
Seminole County","71",".14%","92.21%","6",".17%","7.79%","77",".14%"
"126
Spalding County","501","1.01%","93.30%","36","1.02%","6.70%","537","1.01%"
"127
Stephens County","143",".29%","91.67%","13",".37%","8.33%","156",".29%"
"128
Stewart County","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"129
Sumter County","188",".38%","94.95%","10",".28%","5.05%","198",".37%"
"130
Talbot County","34",".07%","97.14%","1",".03%","2.86%","35",".07%"
"131
Taliaferro County","17",".03%","89.47%","2",".06%","10.53%","19",".04%"
"132
Tattnall County","195",".39%","96.06%","8",".23%","3.94%","203",".38%"
"133
Taylor County","68",".14%","90.67%","7",".20%","9.33%","75",".14%"
"134
Telfair County","83",".17%","93.26%","6",".17%","6.74%","89",".17%"
"135
Terrell County","86",".17%","96.63%","3",".08%","3.37%","89",".17%"
"136
Thomas County","189",".38%","93.10%","14",".40%","6.90%","203",".38%"
"137
Tift County","319",".64%","94.94%","17",".48%","5.06%","336",".63%"
"138
Toombs County","336",".67%","92.05%","29",".82%","7.95%","365",".68%"
"139
Towns County","43",".09%","91.49%","4",".11%","8.51%","47",".09%"
"140
Treutlen County","84",".17%","97.67%","2",".06%","2.33%","86",".16%"
"141
Troup County","561","1.13%","90.19%","61","1.72%","9.81%","622","1.17%"
"142
Turner County","62",".12%","92.54%","5",".14%","7.46%","67",".13%"
"143
Twiggs County","68",".14%","97.14%","2",".06%","2.86%","70",".13%"
"144
Union County","71",".14%","81.61%","16",".45%","18.39%","87",".16%"
"145
Upson County","157",".32%","94.58%","9",".25%","5.42%","166",".31%"
"146
Walker County","380",".76%","90.26%","41","1.16%","9.74%","421",".79%"
"147
Walton County","518","1.04%","91.68%","47","1.33%","8.32%","565","1.06%"
"148
Ware County","328",".66%","93.71%","22",".62%","6.29%","350",".66%"
"149
Warren County","48",".10%","97.96%","1",".03%","2.04%","49",".09%"
"150
Washington County","171",".34%","90.96%","17",".48%","9.04%","188",".35%"
"151
Wayne County","171",".34%","93.44%","12",".34%","6.56%","183",".34%"
