"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","96",".19%","95.05%","5",".14%","4.95%","101",".19%"
"Atkinson","44",".09%","93.62%","3",".08%","6.38%","47",".09%"
"Bacon","61",".12%","96.83%","2",".06%","3.17%","63",".12%"
"Baker","10",".02%","100.00%","","","","10",".02%"
"Baldwin
1 2 3 4 5 6 7 8 9 1","363",".72%","95.28%","18",".51%","4.72%","381",".71%"
"Banks","59",".12%","89.39%","7",".20%","10.61%","66",".12%"
"Barrow","275",".55%","93.54%","19",".53%","6.46%","294",".55%"
"Bartow","623","1.24%","89.26%","75","2.11%","10.74%","698","1.29%"
"Ben Hill","269",".53%","92.76%","21",".59%","7.24%","290",".54%"
"0
Berrien","88",".17%","87.13%","13",".37%","12.87%","101",".19%"
"11
Bibb","1,079","2.14%","95.66%","49","1.38%","4.34%","1,128","2.09%"
"12
Bleckley","77",".15%","87.50%","11",".31%","12.50%","88",".16%"
"13
Brantley","54",".11%","88.52%","7",".20%","11.48%","61",".11%"
"14
Brooks","66",".13%","97.06%","2",".06%","2.94%","68",".13%"
"15
Bryan","106",".21%","98.15%","2",".06%","1.85%","108",".20%"
"16
Bulloch","487",".97%","94.56%","28",".79%","5.44%","515",".95%"
"17
Burke","215",".43%","95.56%","10",".28%","4.44%","225",".42%"
"18
Butts","139",".28%","94.56%","8",".23%","5.44%","147",".27%"
"19
Calhoun","41",".08%","93.18%","3",".08%","6.82%","44",".08%"
"20
Camden","138",".27%","93.88%","9",".25%","6.12%","147",".27%"
"21
Candler","90",".18%","92.78%","7",".20%","7.22%","97",".18%"
"22
Carroll","577","1.15%","92.47%","47","1.32%","7.53%","624","1.16%"
"23
Catoosa","281",".56%","89.78%","32",".90%","10.22%","313",".58%"
"24
Charlton","61",".12%","96.83%","2",".06%","3.17%","63",".12%"
"25
Chatham","2,424","4.81%","94.76%","134","3.77%","5.24%","2,558","4.74%"
"26
Chattahoochee","26",".05%","89.66%","3",".08%","10.34%","29",".05%"
"27
Chattooga","250",".50%","90.25%","27",".76%","9.75%","277",".51%"
"28
Cherokee","564","1.12%","90.24%","61","1.72%","9.76%","625","1.16%"
"29
Clarke","437",".87%","94.18%","27",".76%","5.82%","464",".86%"
"30
Clay","28",".06%","90.32%","3",".08%","9.68%","31",".06%"
"31
Clayton","1,539","3.06%","92.93%","117","3.29%","7.07%","1,656","3.07%"
"32
Clinch","47",".09%","97.92%","1",".03%","2.08%","48",".09%"
"33
Cobb","2,886","5.73%","91.82%","257","7.23%","8.18%","3,143","5.83%"
"34
Coffee","233",".46%","93.20%","17",".48%","6.80%","250",".46%"
"35
Colquitt","326",".65%","93.68%","22",".62%","6.32%","348",".65%"
"36
Columbia","314",".62%","90.75%","32",".90%","9.25%","346",".64%"
"37
Cook","141",".28%","93.38%","10",".28%","6.62%","151",".28%"
"38
Coweta","553","1.10%","92.17%","47","1.32%","7.83%","600","1.11%"
