"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","715","1.40%","93.96%","46","1.27%","6.04%","761","1.39%"
"077
Irwin County","75",".15%","92.59%","6",".17%","7.41%","81",".15%"
"078
Jackson County","252",".49%","90.65%","26",".72%","9.35%","278",".51%"
"079
Jasper County","65",".13%","89.04%","8",".22%","10.96%","73",".13%"
"080
Jeff Davis County","91",".18%","95.79%","4",".11%","4.21%","95",".17%"
"081
Jefferson County","180",".35%","97.83%","4",".11%","2.17%","184",".34%"
"082
Jenkins County","70",".14%","94.59%","4",".11%","5.41%","74",".14%"
"083
Johnson County","49",".10%","96.08%","2",".06%","3.92%","51",".09%"
"084
Jones County","214",".42%","88.43%","28",".77%","11.57%","242",".44%"
"085
Lamar County","81",".16%","92.05%","7",".19%","7.95%","88",".16%"
"086
Lanier County","44",".09%","97.78%","1",".03%","2.22%","45",".08%"
"087
Laurens County","308",".60%","94.19%","19",".52%","5.81%","327",".60%"
"088
Lee County","71",".14%","89.87%","8",".22%","10.13%","79",".14%"
"089
Liberty County","310",".61%","93.37%","22",".61%","6.63%","332",".61%"
"090
Lincoln County","31",".06%","91.18%","3",".08%","8.82%","34",".06%"
"091
Long County","86",".17%","94.51%","5",".14%","5.49%","91",".17%"
"092
Lowndes County","567","1.11%","95.45%","27",".74%","4.55%","594","1.09%"
"093
Lumpkin County","95",".19%","90.48%","10",".28%","9.52%","105",".19%"
"094
Macon County","62",".12%","95.38%","3",".08%","4.62%","65",".12%"
"095
Madison County","93",".18%","93.00%","7",".19%","7.00%","100",".18%"
"096
Marion County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"097
Mcduffie County","197",".39%","94.26%","12",".33%","5.74%","209",".38%"
"098
Mcintosh County","78",".15%","91.76%","7",".19%","8.24%","85",".16%"
"099
Meriwether County","194",".38%","96.52%","7",".19%","3.48%","201",".37%"
"100
Miller County","34",".07%","100.00%","","","","34",".06%"
"101
Mitchell County","212",".42%","92.17%","18",".50%","7.83%","230",".42%"
"102
Monroe County","168",".33%","90.81%","17",".47%","9.19%","185",".34%"
"103
Montgomery County","43",".08%","97.73%","1",".03%","2.27%","44",".08%"
"104
Morgan County","152",".30%","92.68%","12",".33%","7.32%","164",".30%"
"105
Murray County","157",".31%","91.28%","15",".41%","8.72%","172",".31%"
"106
Muscogee County","1,343","2.63%","94.98%","71","1.95%","5.02%","1,414","2.58%"
"107
Newton County","664","1.30%","93.65%","45","1.24%","6.35%","709","1.30%"
"108
Oconee County","54",".11%","96.43%","2",".06%","3.57%","56",".10%"
"109
Oglethorpe County","59",".12%","95.16%","3",".08%","4.84%","62",".11%"
"110
Paulding County","299",".59%","92.57%","24",".66%","7.43%","323",".59%"
"111
Peach County","74",".14%","96.10%","3",".08%","3.90%","77",".14%"
"112
Pickens County","88",".17%","90.72%","9",".25%","9.28%","97",".18%"
"113
Pierce County","76",".15%","96.20%","3",".08%","3.80%","79",".14%"
