"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076
Houston County","605","1.20%","93.80%","40","1.04%","6.20%","645","1.19%"
"077
Irwin County","81",".16%","97.59%","2",".05%","2.41%","83",".15%"
"078
Jackson County","242",".48%","90.64%","25",".65%","9.36%","267",".49%"
"079
Jasper County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"080
Jeff Davis County","87",".17%","94.57%","5",".13%","5.43%","92",".17%"
"081
Jefferson County","145",".29%","96.67%","5",".13%","3.33%","150",".28%"
"082
Jenkins County","75",".15%","96.15%","3",".08%","3.85%","78",".14%"
"083
Johnson County","37",".07%","94.87%","2",".05%","5.13%","39",".07%"
"084
Jones County","213",".42%","87.30%","31",".81%","12.70%","244",".45%"
"085
Lamar County","79",".16%","87.78%","11",".29%","12.22%","90",".17%"
"086
Lanier County","41",".08%","95.35%","2",".05%","4.65%","43",".08%"
"087
Laurens County","251",".50%","94.72%","14",".37%","5.28%","265",".49%"
"088
Lee County","69",".14%","90.79%","7",".18%","9.21%","76",".14%"
"089
Liberty County","238",".47%","93.70%","16",".42%","6.30%","254",".47%"
"090
Lincoln County","28",".06%","90.32%","3",".08%","9.68%","31",".06%"
"091
Long County","69",".14%","93.24%","5",".13%","6.76%","74",".14%"
"092
Lowndes County","464",".92%","95.47%","22",".57%","4.53%","486",".89%"
"093
Lumpkin County","85",".17%","92.39%","7",".18%","7.61%","92",".17%"
"094
Macon County","42",".08%","97.67%","1",".03%","2.33%","43",".08%"
"095
Madison County","143",".28%","89.94%","16",".42%","10.06%","159",".29%"
"096
Marion County","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"097
Mcduffie County","188",".37%","93.07%","14",".37%","6.93%","202",".37%"
"098
Mcintosh County","42",".08%","100.00%","","","","42",".08%"
"099
Meriwether County","180",".36%","90.91%","18",".47%","9.09%","198",".36%"
"100
Miller County","40",".08%","86.96%","6",".16%","13.04%","46",".08%"
"101
Mitchell County","146",".29%","92.99%","11",".29%","7.01%","157",".29%"
"102
Monroe County","131",".26%","94.93%","7",".18%","5.07%","138",".25%"
"103
Montgomery County","40",".08%","90.91%","4",".10%","9.09%","44",".08%"
"104
Morgan County","131",".26%","94.93%","7",".18%","5.07%","138",".25%"
"105
Murray County","203",".40%","91.44%","19",".50%","8.56%","222",".41%"
"106
Muscogee County","1,137","2.25%","94.91%","61","1.59%","5.09%","1,198","2.20%"
"107
Newton County","690","1.37%","90.79%","70","1.83%","9.21%","760","1.40%"
"108
Oconee County","50",".10%","94.34%","3",".08%","5.66%","53",".10%"
"109
Oglethorpe County","65",".13%","89.04%","8",".21%","10.96%","73",".13%"
"110
Paulding County","228",".45%","91.57%","21",".55%","8.43%","249",".46%"
"111
Peach County","108",".21%","93.10%","8",".21%","6.90%","116",".21%"
"112
Pickens County","110",".22%","92.44%","9",".23%","7.56%","119",".22%"
"113
Pierce County","108",".21%","94.74%","6",".16%","5.26%","114",".21%"
