"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","150",".30%","96.15%","6",".17%","3.85%","156",".29%"
"116
Pulaski","77",".15%","89.53%","9",".26%","10.47%","86",".16%"
"117
Putnam","139",".27%","95.21%","7",".20%","4.79%","146",".27%"
"118
Quitman","12",".02%","92.31%","1",".03%","7.69%","13",".02%"
"119
Rabun","68",".13%","91.89%","6",".17%","8.11%","74",".14%"
"120
Randolph","52",".10%","91.23%","5",".14%","8.77%","57",".11%"
"121
Richmond","1,834","3.62%","93.52%","127","3.61%","6.48%","1,961","3.62%"
"122
Rockdale","476",".94%","92.25%","40","1.14%","7.75%","516",".95%"
"123
Schley","27",".05%","100.00%","","","","27",".05%"
"124
Screven","118",".23%","95.16%","6",".17%","4.84%","124",".23%"
"125
Seminole","76",".15%","91.57%","7",".20%","8.43%","83",".15%"
"126
Spalding","631","1.24%","93.07%","47","1.33%","6.93%","678","1.25%"
"127
Stephens","188",".37%","90.82%","19",".54%","9.18%","207",".38%"
"128
Stewart","34",".07%","91.89%","3",".09%","8.11%","37",".07%"
"129
Sumter","275",".54%","96.15%","11",".31%","3.85%","286",".53%"
"130
Talbot","44",".09%","93.62%","3",".09%","6.38%","47",".09%"
"131
Taliaferro","23",".05%","92.00%","2",".06%","8.00%","25",".05%"
"132
Tattnall","176",".35%","94.62%","10",".28%","5.38%","186",".34%"
"133
Taylor","97",".19%","95.10%","5",".14%","4.90%","102",".19%"
"134
Telfair","134",".26%","93.71%","9",".26%","6.29%","143",".26%"
"135
Terrell","85",".17%","97.70%","2",".06%","2.30%","87",".16%"
"136
Thomas","305",".60%","92.99%","23",".65%","7.01%","328",".61%"
"137
Tift","324",".64%","96.72%","11",".31%","3.28%","335",".62%"
"138
Toombs","290",".57%","94.16%","18",".51%","5.84%","308",".57%"
"139
Towns","47",".09%","90.38%","5",".14%","9.62%","52",".10%"
"140
Treutlen","84",".17%","97.67%","2",".06%","2.33%","86",".16%"
"141
Troup","708","1.40%","91.00%","70","1.99%","9.00%","778","1.44%"
"142
Turner","75",".15%","94.94%","4",".11%","5.06%","79",".15%"
"143
Twiggs","55",".11%","94.83%","3",".09%","5.17%","58",".11%"
"144
Union","77",".15%","93.90%","5",".14%","6.10%","82",".15%"
"145
Upson","228",".45%","92.31%","19",".54%","7.69%","247",".46%"
"146
Walker","405",".80%","91.01%","40","1.14%","8.99%","445",".82%"
"147
Walton","391",".77%","92.65%","31",".88%","7.35%","422",".78%"
"148
Ware","376",".74%","94.47%","22",".62%","5.53%","398",".73%"
"149
Warren","49",".10%","96.08%","2",".06%","3.92%","51",".09%"
"150
Washington","120",".24%","93.02%","9",".26%","6.98%","129",".24%"
"151
Wayne","169",".33%","89.89%","19",".54%","10.11%","188",".35%"
"152
Webster","12",".02%","100.00%","","","","12",".02%"
