"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","17",".04%","85.00%","3",".11%","15.00%","20",".04%"
"40
Crisp","279",".62%","94.26%","17",".62%","5.74%","296",".62%"
"41
Dade","124",".28%","93.94%","8",".29%","6.06%","132",".28%"
"42
Dawson","81",".18%","96.43%","3",".11%","3.57%","84",".18%"
"43
Decatur","257",".57%","93.80%","17",".62%","6.20%","274",".57%"
"44
Dekalb","3,014","6.71%","95.47%","143","5.20%","4.53%","3,157","6.62%"
"45
Dodge","170",".38%","91.89%","15",".55%","8.11%","185",".39%"
"46
Dooly","107",".24%","93.86%","7",".25%","6.14%","114",".24%"
"47
Dougherty","964","2.15%","94.88%","52","1.89%","5.12%","1,016","2.13%"
"48
Douglas","918","2.04%","91.62%","84","3.05%","8.38%","1,002","2.10%"
"49
Early","70",".16%","97.22%","2",".07%","2.78%","72",".15%"
"50
Echols","9",".02%","100.00%","","","","9",".02%"
"51
Effingham","156",".35%","93.41%","11",".40%","6.59%","167",".35%"
"52
Elbert","144",".32%","92.31%","12",".44%","7.69%","156",".33%"
"53
Emanuel","171",".38%","96.61%","6",".22%","3.39%","177",".37%"
"54
Evans","75",".17%","94.94%","4",".15%","5.06%","79",".17%"
"55
Fannin","107",".24%","89.92%","12",".44%","10.08%","119",".25%"
"56
Fayette","267",".59%","93.68%","18",".65%","6.32%","285",".60%"
"57
Floyd","687","1.53%","91.60%","63","2.29%","8.40%","750","1.57%"
"58
Forsyth","201",".45%","91.78%","18",".65%","8.22%","219",".46%"
"59
Franklin","131",".29%","94.93%","7",".25%","5.07%","138",".29%"
"60
Fulton","4,340","9.66%","96.29%","167","6.07%","3.71%","4,507","9.45%"
"61
Gilmer","124",".28%","95.38%","6",".22%","4.62%","130",".27%"
"62
Glascock","7",".02%","87.50%","1",".04%","12.50%","8",".02%"
"63
Glynn","453","1.01%","96.38%","17",".62%","3.62%","470",".99%"
"64
Gordon","241",".54%","86.69%","37","1.34%","13.31%","278",".58%"
"65
Grady","210",".47%","95.02%","11",".40%","4.98%","221",".46%"
"66
Greene","108",".24%","96.43%","4",".15%","3.57%","112",".23%"
"67
Gwinnett","1,379","3.07%","94.00%","88","3.20%","6.00%","1,467","3.08%"
"68
Habersham","117",".26%","92.13%","10",".36%","7.87%","127",".27%"
"69
Hall","652","1.45%","93.95%","42","1.53%","6.05%","694","1.46%"
"70
Hancock","34",".08%","97.14%","1",".04%","2.86%","35",".07%"
"71
Haralson","73",".16%","97.33%","2",".07%","2.67%","75",".16%"
"72
Harris","87",".19%","95.60%","4",".15%","4.40%","91",".19%"
"73
Hart","89",".20%","90.82%","9",".33%","9.18%","98",".21%"
"74
Heard","52",".12%","94.55%","3",".11%","5.45%","55",".12%"
"75
Henry","396",".88%","90.41%","42","1.53%","9.59%","438",".92%"
"76
Houston","529","1.18%","94.13%","33","1.20%","5.87%","562","1.18%"
