"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","7",".01%","100.00%","","","","7",".01%"
"Wheeler County","23",".05%","95.83%","1",".03%","4.17%","24",".04%"
"White County","109",".22%","85.83%","18",".48%","14.17%","127",".24%"
"Whitfield County","589","1.18%","87.13%","87","2.31%","12.87%","676","1.26%"
"Wilcox County","41",".08%","97.62%","1",".03%","2.38%","42",".08%"
"Wilkes County","76",".15%","97.44%","2",".05%","2.56%","78",".15%"
"Wilkinson County","52",".10%","98.11%","1",".03%","1.89%","53",".10%"
"Worth County","123",".25%","93.89%","8",".21%","6.11%","131",".24%"
"Troup County Ci","1",".01%","100.00%","","","","1",".01%"
"Total Rported","49,967","100%","92.99%","3,768","100%","7.01%","53,735","100%"
