"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","36",".07%","92.31%","3",".08%","7.69%","39",".07%"
"Polk County","191",".38%","93.17%","14",".37%","6.83%","205",".38%"
"Pulaski County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"Putnam County","150",".30%","90.91%","15",".39%","9.09%","165",".30%"
"Quitman County","17",".03%","100.00%","","","","17",".03%"
"Rabun County","53",".10%","91.38%","5",".13%","8.62%","58",".11%"
"Randolph County","59",".12%","96.72%","2",".05%","3.28%","61",".11%"
"Richmond County","1,832","3.61%","93.18%","134","3.51%","6.82%","1,966","3.61%"
"Rockdale County","474",".94%","91.86%","42","1.10%","8.14%","516",".95%"
"Schley County","13",".03%","86.67%","2",".05%","13.33%","15",".03%"
"Screven County","119",".23%","96.75%","4",".10%","3.25%","123",".23%"
"Seminole County","68",".13%","86.08%","11",".29%","13.92%","79",".14%"
"Spalding County","473",".93%","93.66%","32",".84%","6.34%","505",".93%"
"Stephens County","167",".33%","88.83%","21",".55%","11.17%","188",".34%"
"Stewart County","34",".07%","97.14%","1",".03%","2.86%","35",".06%"
"Sumter County","182",".36%","94.79%","10",".26%","5.21%","192",".35%"
"Talbot County","38",".07%","92.68%","3",".08%","7.32%","41",".08%"
"Taliaferro County","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Tattnall County","182",".36%","92.86%","14",".37%","7.14%","196",".36%"
"Taylor County","55",".11%","90.16%","6",".16%","9.84%","61",".11%"
"Telfair County","103",".20%","96.26%","4",".10%","3.74%","107",".20%"
"Terrell County","83",".16%","92.22%","7",".18%","7.78%","90",".17%"
"Thomas County","204",".40%","94.88%","11",".29%","5.12%","215",".39%"
"Tift County","328",".65%","93.98%","21",".55%","6.02%","349",".64%"
"Toombs County","314",".62%","90.75%","32",".84%","9.25%","346",".63%"
"Towns County","49",".10%","75.38%","16",".42%","24.62%","65",".12%"
"Treutlen County","75",".15%","96.15%","3",".08%","3.85%","78",".14%"
"Troup County","602","1.19%","91.49%","56","1.47%","8.51%","658","1.21%"
"Turner County","63",".12%","95.45%","3",".08%","4.55%","66",".12%"
"Twiggs County","45",".09%","95.74%","2",".05%","4.26%","47",".09%"
"Union County","90",".18%","86.54%","14",".37%","13.46%","104",".19%"
"Upson County","171",".34%","93.44%","12",".31%","6.56%","183",".34%"
"Walker County","425",".84%","91.40%","40","1.05%","8.60%","465",".85%"
"Walton County","515","1.02%","91.96%","45","1.18%","8.04%","560","1.03%"
"Ware County","339",".67%","93.39%","24",".63%","6.61%","363",".67%"
"Warren County","35",".07%","97.22%","1",".03%","2.78%","36",".07%"
"Washington County","180",".36%","89.11%","22",".58%","10.89%","202",".37%"
"Wayne County","156",".31%","93.98%","10",".26%","6.02%","166",".30%"
