"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"039
Crawford County","17",".04%","94.44%","1",".03%","5.56%","18",".03%"
"040
Crisp County","263",".54%","93.59%","18",".51%","6.41%","281",".54%"
"041
Dade County","133",".27%","94.33%","8",".23%","5.67%","141",".27%"
"042
Dawson County","120",".25%","92.31%","10",".28%","7.69%","130",".25%"
"043
Decatur County","289",".60%","92.33%","24",".68%","7.67%","313",".60%"
"044
Dekalb County","2,820","5.81%","94.13%","176","4.98%","5.87%","2,996","5.75%"
"045
Dodge County","145",".30%","93.55%","10",".28%","6.45%","155",".30%"
"046
Dooly County","92",".19%","95.83%","4",".11%","4.17%","96",".18%"
"047
Dougherty County","918","1.89%","94.25%","56","1.58%","5.75%","974","1.87%"
"048
Douglas County","1,184","2.44%","89.09%","145","4.10%","10.91%","1,329","2.55%"
"049
Early County","87",".18%","94.57%","5",".14%","5.43%","92",".18%"
"050
Echols County","9",".02%","100.00%","","","","9",".02%"
"051
Effingham County","147",".30%","91.30%","14",".40%","8.70%","161",".31%"
"052
Elbert County","122",".25%","94.57%","7",".20%","5.43%","129",".25%"
"053
Emanuel County","178",".37%","94.18%","11",".31%","5.82%","189",".36%"
"054
Evans County","100",".21%","97.09%","3",".08%","2.91%","103",".20%"
"055
Fannin County","105",".22%","95.45%","5",".14%","4.55%","110",".21%"
"056
Fayette County","347",".71%","92.29%","29",".82%","7.71%","376",".72%"
"057
Floyd County","712","1.47%","89.56%","83","2.35%","10.44%","795","1.53%"
"058
Forsyth County","283",".58%","85.50%","48","1.36%","14.50%","331",".64%"
"059
Franklin County","123",".25%","92.48%","10",".28%","7.52%","133",".26%"
"060
Fulton County","4,782","9.85%","96.35%","181","5.12%","3.65%","4,963","9.53%"
"061
Gilmer County","126",".26%","90.65%","13",".37%","9.35%","139",".27%"
"062
Glascock County","5",".01%","83.33%","1",".03%","16.67%","6",".01%"
"063
Glynn County","376",".77%","93.07%","28",".79%","6.93%","404",".78%"
"064
Gordon County","297",".61%","89.46%","35",".99%","10.54%","332",".64%"
"065
Grady County","196",".40%","93.78%","13",".37%","6.22%","209",".40%"
"066
Greene County","147",".30%","93.63%","10",".28%","6.37%","157",".30%"
"067
Gwinnett County","2,185","4.50%","92.23%","184","5.20%","7.77%","2,369","4.55%"
"068
Habersham County","105",".22%","93.75%","7",".20%","6.25%","112",".22%"
"069
Hall County","665","1.37%","91.60%","61","1.72%","8.40%","726","1.39%"
"070
Hancock County","36",".07%","100.00%","","","","36",".07%"
"071
Haralson County","84",".17%","95.45%","4",".11%","4.55%","88",".17%"
"072
Harris County","123",".25%","95.35%","6",".17%","4.65%","129",".25%"
"073
Hart County","115",".24%","96.64%","4",".11%","3.36%","119",".23%"
"074
Heard County","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"075
Henry County","569","1.17%","89.47%","67","1.89%","10.53%","636","1.22%"
"076
Houston County","617","1.27%","94.20%","38","1.07%","5.80%","655","1.26%"
