"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114 
Pike County","35",".07%","85.37%","6",".15%","14.63%","41",".08%"
"115 
Polk County","197",".40%","90.78%","20",".50%","9.22%","217",".41%"
"116 
Pulaski County","49",".10%","96.08%","2",".05%","3.92%","51",".10%"
"117 
Putnam County","136",".28%","91.89%","12",".30%","8.11%","148",".28%"
"118 
Quitman County","11",".02%","100.00%","","","","11",".02%"
"119 
Rabun County","59",".12%","88.06%","8",".20%","11.94%","67",".13%"
"120 
Randolph County","40",".08%","95.24%","2",".05%","4.76%","42",".08%"
"121 
Richmond County","1,693","3.47%","94.16%","105","2.64%","5.84%","1,798","3.41%"
"122 
Rockdale County","436",".89%","93.16%","32",".80%","6.84%","468",".89%"
"123 
Schley County","19",".04%","95.00%","1",".03%","5.00%","20",".04%"
"124 
Screven County","92",".19%","91.09%","9",".23%","8.91%","101",".19%"
"125 
Seminole County","64",".13%","91.43%","6",".15%","8.57%","70",".13%"
"126 
Spalding County","483",".99%","89.11%","59","1.48%","10.89%","542","1.03%"
"127 
Stephens County","128",".26%","94.12%","8",".20%","5.88%","136",".26%"
"128 
Stewart County","27",".06%","90.00%","3",".08%","10.00%","30",".06%"
"129 
Sumter County","198",".41%","94.74%","11",".28%","5.26%","209",".40%"
"130 
Talbot County","26",".05%","89.66%","3",".08%","10.34%","29",".05%"
"131 
Taliaferro County","17",".03%","85.00%","3",".08%","15.00%","20",".04%"
"132 
Tattnall County","226",".46%","87.94%","31",".78%","12.06%","257",".49%"
"133 
Taylor County","51",".10%","89.47%","6",".15%","10.53%","57",".11%"
"134 
Telfair County","111",".23%","92.50%","9",".23%","7.50%","120",".23%"
"135 
Terrell County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"136 
Thomas County","229",".47%","96.22%","9",".23%","3.78%","238",".45%"
"137 
Tift County","318",".65%","95.50%","15",".38%","4.50%","333",".63%"
"138 
Toombs County","289",".59%","95.07%","15",".38%","4.93%","304",".58%"
"139 
Towns County","59",".12%","85.51%","10",".25%","14.49%","69",".13%"
"140 
Treutlen County","61",".12%","93.85%","4",".10%","6.15%","65",".12%"
"141 
Troup County","595","1.22%","92.39%","49","1.23%","7.61%","644","1.22%"
"142 
Turner County","49",".10%","94.23%","3",".08%","5.77%","52",".10%"
"143 
Twiggs County","41",".08%","91.11%","4",".10%","8.89%","45",".09%"
"144 
Union County","77",".16%","85.56%","13",".33%","14.44%","90",".17%"
"145 
Upson County","197",".40%","91.63%","18",".45%","8.37%","215",".41%"
"146 
Walker County","392",".80%","90.11%","43","1.08%","9.89%","435",".82%"
"147 
Walton County","653","1.34%","91.33%","62","1.56%","8.67%","715","1.35%"
"148 
Ware County","263",".54%","90.07%","29",".73%","9.93%","292",".55%"
"149 
Warren County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"150 
Washington County","183",".37%","95.31%","9",".23%","4.69%","192",".36%"
"151 
Wayne County","187",".38%","90.34%","20",".50%","9.66%","207",".39%"
