"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","56",".11%","90.32%","6",".16%","9.68%","62",".11%"
"115
Polk County","156",".30%","93.98%","10",".27%","6.02%","166",".30%"
"116
Pulaski County","74",".14%","93.67%","5",".13%","6.33%","79",".14%"
"117
Putnam County","160",".31%","94.67%","9",".24%","5.33%","169",".31%"
"118
Quitman County","21",".04%","100.00%","","","","21",".04%"
"119
Rabun County","45",".09%","86.54%","7",".19%","13.46%","52",".09%"
"120
Randolph County","68",".13%","95.77%","3",".08%","4.23%","71",".13%"
"121
Richmond County","1,843","3.59%","94.76%","102","2.75%","5.24%","1,945","3.53%"
"122
Rockdale County","448",".87%","91.62%","41","1.11%","8.38%","489",".89%"
"123
Schley County","18",".04%","100.00%","","","","18",".03%"
"124
Screven County","132",".26%","97.06%","4",".11%","2.94%","136",".25%"
"125
Seminole County","56",".11%","88.89%","7",".19%","11.11%","63",".11%"
"126
Spalding County","516","1.00%","90.53%","54","1.46%","9.47%","570","1.04%"
"127
Stephens County","170",".33%","91.89%","15",".40%","8.11%","185",".34%"
"128
Stewart County","29",".06%","96.67%","1",".03%","3.33%","30",".05%"
"129
Sumter County","222",".43%","96.10%","9",".24%","3.90%","231",".42%"
"130
Talbot County","58",".11%","98.31%","1",".03%","1.69%","59",".11%"
"131
Taliaferro County","25",".05%","89.29%","3",".08%","10.71%","28",".05%"
"132
Tattnall County","190",".37%","94.06%","12",".32%","5.94%","202",".37%"
"133
Taylor County","86",".17%","92.47%","7",".19%","7.53%","93",".17%"
"134
Telfair County","103",".20%","89.57%","12",".32%","10.43%","115",".21%"
"135
Terrell County","82",".16%","97.62%","2",".05%","2.38%","84",".15%"
"136
Thomas County","233",".45%","95.88%","10",".27%","4.12%","243",".44%"
"137
Tift County","289",".56%","96.01%","12",".32%","3.99%","301",".55%"
"138
Toombs County","367",".71%","90.39%","39","1.05%","9.61%","406",".74%"
"139
Towns County","48",".09%","85.71%","8",".22%","14.29%","56",".10%"
"140
Treutlen County","76",".15%","97.44%","2",".05%","2.56%","78",".14%"
"141
Troup County","664","1.29%","93.00%","50","1.35%","7.00%","714","1.30%"
"142
Turner County","68",".13%","94.44%","4",".11%","5.56%","72",".13%"
"143
Twiggs County","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"144
Union County","87",".17%","90.63%","9",".24%","9.38%","96",".17%"
"145
Upson County","172",".33%","93.48%","12",".32%","6.52%","184",".33%"
"146
Walker County","407",".79%","92.08%","35",".94%","7.92%","442",".80%"
"147
Walton County","437",".85%","90.66%","45","1.21%","9.34%","482",".88%"
"148
Ware County","299",".58%","92.00%","26",".70%","8.00%","325",".59%"
"149
Warren County","41",".08%","93.18%","3",".08%","6.82%","44",".08%"
"150
Washington County","156",".30%","90.70%","16",".43%","9.30%","172",".31%"
"151
Wayne County","135",".26%","91.22%","13",".35%","8.78%","148",".27%"
