"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038
Coweta County","615","1.22%","94.76%","34",".90%","5.24%","649","1.19%"
"039
Crawford County","23",".05%","95.83%","1",".03%","4.17%","24",".04%"
"040
Crisp County","286",".57%","92.56%","23",".61%","7.44%","309",".57%"
"041
Dade County","104",".21%","92.86%","8",".21%","7.14%","112",".21%"
"042
Dawson County","111",".22%","87.40%","16",".42%","12.60%","127",".23%"
"043
Decatur County","235",".46%","95.53%","11",".29%","4.47%","246",".45%"
"044
Dekalb County","3,115","6.16%","95.41%","150","3.97%","4.59%","3,265","6.01%"
"045
Dodge County","168",".33%","92.82%","13",".34%","7.18%","181",".33%"
"046
Dooly County","98",".19%","92.45%","8",".21%","7.55%","106",".20%"
"047
Dougherty County","969","1.92%","95.28%","48","1.27%","4.72%","1,017","1.87%"
"048
Douglas County","1,122","2.22%","89.76%","128","3.39%","10.24%","1,250","2.30%"
"049
Early County","102",".20%","92.73%","8",".21%","7.27%","110",".20%"
"050
Echols County","8",".02%","100.00%","","","","8",".01%"
"051
Effingham County","241",".48%","91.98%","21",".56%","8.02%","262",".48%"
"052
Elbert County","140",".28%","92.72%","11",".29%","7.28%","151",".28%"
"053
Emanuel County","164",".32%","92.66%","13",".34%","7.34%","177",".33%"
"054
Evans County","83",".16%","93.26%","6",".16%","6.74%","89",".16%"
"055
Fannin County","84",".17%","85.71%","14",".37%","14.29%","98",".18%"
"056
Fayette County","322",".64%","88.46%","42","1.11%","11.54%","364",".67%"
"057
Floyd County","883","1.75%","89.64%","102","2.70%","10.36%","985","1.81%"
"058
Forsyth County","387",".77%","91.27%","37",".98%","8.73%","424",".78%"
"059
Franklin County","156",".31%","92.31%","13",".34%","7.69%","169",".31%"
"060
Fulton County","5,142","10.17%","96.08%","210","5.56%","3.92%","5,352","9.85%"
"061
Gilmer County","94",".19%","93.07%","7",".19%","6.93%","101",".19%"
"062
Glascock County","5",".01%","100.00%","","","","5",".01%"
"063
Glynn County","533","1.05%","93.67%","36",".95%","6.33%","569","1.05%"
"064
Gordon County","406",".80%","88.45%","53","1.40%","11.55%","459",".85%"
"065
Grady County","160",".32%","95.81%","7",".19%","4.19%","167",".31%"
"066
Greene County","124",".25%","96.12%","5",".13%","3.88%","129",".24%"
"067
Gwinnett County","2,519","4.98%","92.85%","194","5.14%","7.15%","2,713","4.99%"
"068
Habersham County","105",".21%","97.22%","3",".08%","2.78%","108",".20%"
"069
Hall County","737","1.46%","91.67%","67","1.77%","8.33%","804","1.48%"
"070
Hancock County","33",".07%","94.29%","2",".05%","5.71%","35",".06%"
"071
Haralson County","136",".27%","93.79%","9",".24%","6.21%","145",".27%"
"072
Harris County","113",".22%","92.62%","9",".24%","7.38%","122",".22%"
"073
Hart County","153",".30%","93.87%","10",".26%","6.13%","163",".30%"
"074
Heard County","56",".11%","91.80%","5",".13%","8.20%","61",".11%"
"075
Henry County","541","1.07%","89.27%","65","1.72%","10.73%","606","1.12%"
