"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","22",".05%","95.65%","1",".03%","4.35%","23",".04%"
"40
Crisp","280",".58%","93.02%","21",".56%","6.98%","301",".57%"
"41
Dade","119",".24%","97.54%","3",".08%","2.46%","122",".23%"
"42
Dawson","109",".22%","92.37%","9",".24%","7.63%","118",".23%"
"43
Decatur","335",".69%","91.53%","31",".83%","8.47%","366",".70%"
"44
Dekalb","2,859","5.88%","94.51%","166","4.45%","5.49%","3,025","5.78%"
"45
Dodge","139",".29%","92.67%","11",".29%","7.33%","150",".29%"
"46
Dooly","96",".20%","93.20%","7",".19%","6.80%","103",".20%"
"47
Dougherty","954","1.96%","94.46%","56","1.50%","5.54%","1,010","1.93%"
"48
Douglas","1,168","2.40%","89.30%","139","3.73%","10.63%","1,308","2.50%"
"49
Early","84",".17%","95.45%","4",".11%","4.55%","88",".17%"
"50
Echols","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"51
Effingham","159",".33%","94.08%","10",".27%","5.92%","169",".32%"
"52
Elbert","149",".31%","96.13%","6",".16%","3.87%","155",".30%"
"53
Emanuel","175",".36%","96.69%","6",".16%","3.31%","181",".35%"
"54
Evans","95",".20%","94.06%","6",".16%","5.94%","101",".19%"
"55
Fannin","98",".20%","92.45%","8",".21%","7.55%","106",".20%"
"56
Fayette","336",".69%","91.06%","33",".88%","8.94%","369",".70%"
"57
Floyd","744","1.53%","89.32%","89","2.39%","10.68%","833","1.59%"
"58
Forsyth","286",".59%","91.08%","28",".75%","8.92%","314",".60%"
"59
Franklin","130",".27%","92.20%","11",".29%","7.80%","141",".27%"
"60
Fulton","4,638","9.54%","96.30%","178","4.77%","3.70%","4,816","9.20%"
"61
Gilmer","122",".25%","91.73%","11",".29%","8.27%","133",".25%"
"62
Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".02%"
"63
Glynn","385",".79%","95.06%","20",".54%","4.94%","405",".77%"
"64
Gordon","310",".64%","89.34%","37",".99%","10.66%","347",".66%"
"65
Grady","212",".44%","95.93%","9",".24%","4.07%","221",".42%"
"66
Greene","148",".30%","93.67%","10",".27%","6.33%","158",".30%"
"67
Gwinnett","2,052","4.22%","92.47%","167","4.48%","7.53%","2,219","4.24%"
"68
Habersham","120",".25%","93.02%","9",".24%","6.98%","129",".25%"
"69
Hall","691","1.42%","91.28%","66","1.77%","8.72%","757","1.45%"
"70
Hancock","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"71
Haralson","98",".20%","96.08%","4",".11%","3.92%","102",".19%"
"72
Harris","107",".22%","94.69%","6",".16%","5.31%","113",".22%"
"73
Hart","110",".23%","94.83%","6",".16%","5.17%","116",".22%"
"74
Heard","64",".13%","100.00%","","","","64",".12%"
"75
Henry","527","1.08%","89.32%","63","1.69%","10.68%","590","1.13%"
"76
Houston","592","1.22%","94.12%","37",".99%","5.88%","629","1.20%"
