"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038 
Coweta County","572","1.27%","94.39%","34","1.02%","5.61%","606","1.25%"
"039 
Crawford County","17",".04%","100.00%","","","","17",".04%"
"040 
Crisp County","366",".81%","93.13%","27",".81%","6.87%","393",".81%"
"041 
Dade County","88",".20%","84.62%","16",".48%","15.38%","104",".21%"
"042 
Dawson County","99",".22%","86.84%","15",".45%","13.16%","114",".24%"
"043 
Decatur County","250",".55%","92.25%","21",".63%","7.75%","271",".56%"
"044 
Dekalb County","2,393","5.31%","95.76%","106","3.18%","4.24%","2,499","5.16%"
"045 
Dodge County","121",".27%","88.97%","15",".45%","11.03%","136",".28%"
"046 
Dooly County","139",".31%","90.26%","15",".45%","9.74%","154",".32%"
"047 
Dougherty County","746","1.65%","95.76%","33",".99%","4.24%","779","1.61%"
"048 
Douglas County","872","1.93%","90.83%","88","2.64%","9.17%","960","1.98%"
"049 
Early County","85",".19%","97.70%","2",".06%","2.30%","87",".18%"
"050 
Echols County","11",".02%","100.00%","","","","11",".02%"
"051 
Effingham County","244",".54%","90.71%","25",".75%","9.29%","269",".56%"
"052 
Elbert County","126",".28%","96.18%","5",".15%","3.82%","131",".27%"
"053 
Emanuel County","171",".38%","93.44%","12",".36%","6.56%","183",".38%"
"054 
Evans County","70",".16%","90.91%","7",".21%","9.09%","77",".16%"
"055 
Fannin County","106",".24%","90.60%","11",".33%","9.40%","117",".24%"
"056 
Fayette County","346",".77%","92.27%","29",".87%","7.73%","375",".77%"
"057 
Floyd County","844","1.87%","90.17%","92","2.76%","9.83%","936","1.93%"
"058 
Forsyth County","362",".80%","90.05%","40","1.20%","9.95%","402",".83%"
"059 
Franklin County","156",".35%","88.14%","21",".63%","11.86%","177",".37%"
"060 
Fulton County","4,076","9.04%","96.25%","159","4.78%","3.75%","4,235","8.75%"
"061 
Gilmer County","96",".21%","91.43%","9",".27%","8.57%","105",".22%"
"062 
Glascock County","13",".03%","100.00%","","","","13",".03%"
"063 
Glynn County","480","1.06%","93.39%","34","1.02%","6.61%","514","1.06%"
"064 
Gordon County","379",".84%","87.94%","52","1.56%","12.06%","431",".89%"
"065 
Grady County","178",".39%","92.71%","14",".42%","7.29%","192",".40%"
"066 
Greene County","110",".24%","94.02%","7",".21%","5.98%","117",".24%"
"067 
Gwinnett County","2,297","5.10%","93.83%","151","4.54%","6.17%","2,448","5.06%"
"068 
Habersham County","112",".25%","85.50%","19",".57%","14.50%","131",".27%"
"069 
Hall County","642","1.42%","92.37%","53","1.59%","7.63%","695","1.44%"
"070 
Hancock County","39",".09%","95.12%","2",".06%","4.88%","41",".08%"
"071 
Haralson County","145",".32%","91.77%","13",".39%","8.23%","158",".33%"
"072 
Harris County","89",".20%","96.74%","3",".09%","3.26%","92",".19%"
"073 
Hart County","163",".36%","87.63%","23",".69%","12.37%","186",".38%"
"074 
Heard County","44",".10%","91.67%","4",".12%","8.33%","48",".10%"
"075 
Henry County","626","1.39%","92.19%","53","1.59%","7.81%","679","1.40%"
