"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","51",".10%","91.07%","5",".14%","8.93%","56",".11%"
"115
Polk County","170",".34%","94.97%","9",".26%","5.03%","179",".34%"
"116
Pulaski County","62",".12%","98.41%","1",".03%","1.59%","63",".12%"
"117
Putnam County","164",".33%","91.62%","15",".43%","8.38%","179",".34%"
"118
Quitman County","23",".05%","100.00%","","","","23",".04%"
"119
Rabun County","50",".10%","89.29%","6",".17%","10.71%","56",".11%"
"120
Randolph County","64",".13%","96.97%","2",".06%","3.03%","66",".12%"
"121
Richmond County","1,917","3.86%","94.71%","107","3.08%","5.29%","2,024","3.81%"
"122
Rockdale County","450",".91%","93.75%","30",".86%","6.25%","480",".90%"
"123
Schley County","17",".03%","94.44%","1",".03%","5.56%","18",".03%"
"124
Screven County","132",".27%","92.96%","10",".29%","7.04%","142",".27%"
"125
Seminole County","68",".14%","89.47%","8",".23%","10.53%","76",".14%"
"126
Spalding County","497","1.00%","94.31%","30",".86%","5.69%","527",".99%"
"127
Stephens County","160",".32%","92.49%","13",".37%","7.51%","173",".33%"
"128
Stewart County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"129
Sumter County","192",".39%","94.58%","11",".32%","5.42%","203",".38%"
"130
Talbot County","45",".09%","95.74%","2",".06%","4.26%","47",".09%"
"131
Taliaferro County","21",".04%","91.30%","2",".06%","8.70%","23",".04%"
"132
Tattnall County","198",".40%","90.41%","21",".60%","9.59%","219",".41%"
"133
Taylor County","67",".13%","93.06%","5",".14%","6.94%","72",".14%"
"134
Telfair County","82",".17%","95.35%","4",".12%","4.65%","86",".16%"
"135
Terrell County","80",".16%","97.56%","2",".06%","2.44%","82",".15%"
"136
Thomas County","212",".43%","93.81%","14",".40%","6.19%","226",".43%"
"137
Tift County","327",".66%","94.78%","18",".52%","5.22%","345",".65%"
"138
Toombs County","334",".67%","91.76%","30",".86%","8.24%","364",".69%"
"139
Towns County","36",".07%","83.72%","7",".20%","16.28%","43",".08%"
"140
Treutlen County","91",".18%","97.85%","2",".06%","2.15%","93",".18%"
"141
Troup County","586","1.18%","91.85%","52","1.50%","8.15%","638","1.20%"
"142
Turner County","64",".13%","91.43%","6",".17%","8.57%","70",".13%"
"143
Twiggs County","67",".13%","97.10%","2",".06%","2.90%","69",".13%"
"144
Union County","55",".11%","79.71%","14",".40%","20.29%","69",".13%"
"145
Upson County","168",".34%","94.38%","10",".29%","5.62%","178",".34%"
"146
Walker County","388",".78%","90.23%","42","1.21%","9.77%","430",".81%"
"147
Walton County","488",".98%","90.37%","52","1.50%","9.63%","540","1.02%"
"148
Ware County","356",".72%","92.95%","27",".78%","7.05%","383",".72%"
"149
Warren County","47",".09%","97.92%","1",".03%","2.08%","48",".09%"
"150
Washington County","186",".37%","90.29%","20",".58%","9.71%","206",".39%"
"151
Wayne County","157",".32%","90.75%","16",".46%","9.25%","173",".33%"
