"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","149",".32%","95.51%","7",".21%","4.49%","156",".32%"
"116
Pulaski","83",".18%","89.25%","10",".31%","10.75%","93",".19%"
"117
Putnam","126",".27%","96.18%","5",".15%","3.82%","131",".27%"
"118
Quitman","12",".03%","100.00%","","","","12",".02%"
"119
Rabun","66",".14%","89.19%","8",".25%","10.81%","74",".15%"
"120
Randolph","67",".15%","100.00%","","","","67",".14%"
"121
Richmond","1,825","3.96%","92.97%","138","4.23%","7.03%","1,963","3.97%"
"122
Rockdale","387",".84%","92.14%","33","1.01%","7.86%","420",".85%"
"123
Schley","19",".04%","100.00%","","","","19",".04%"
"124
Screven","124",".27%","96.88%","4",".12%","3.13%","128",".26%"
"125
Seminole","71",".15%","91.03%","7",".21%","8.97%","78",".16%"
"126
Spalding","613","1.33%","89.75%","70","2.15%","10.25%","683","1.38%"
"127
Stephens","157",".34%","93.45%","11",".34%","6.55%","168",".34%"
"128
Stewart","34",".07%","94.44%","2",".06%","5.56%","36",".07%"
"129
Sumter","231",".50%","94.29%","14",".43%","5.71%","245",".50%"
"130
Talbot","41",".09%","93.18%","3",".09%","6.82%","44",".09%"
"131
Taliaferro","17",".04%","89.47%","2",".06%","10.53%","19",".04%"
"132
Tattnall","175",".38%","96.69%","6",".18%","3.31%","181",".37%"
"133
Taylor","77",".17%","95.06%","4",".12%","4.94%","81",".16%"
"134
Telfair","133",".29%","89.26%","16",".49%","10.74%","149",".30%"
"135
Terrell","83",".18%","98.81%","1",".03%","1.19%","84",".17%"
"136
Thomas","320",".69%","96.39%","12",".37%","3.61%","332",".67%"
"137
Tift","322",".70%","94.99%","17",".52%","5.01%","339",".69%"
"138
Toombs","276",".60%","92.62%","22",".67%","7.38%","298",".60%"
"139
Towns","29",".06%","93.55%","2",".06%","6.45%","31",".06%"
"140
Treutlen","59",".13%","92.19%","5",".15%","7.81%","64",".13%"
"141
Troup","648","1.40%","92.84%","50","1.53%","7.16%","698","1.41%"
"142
Turner","71",".15%","93.42%","5",".15%","6.58%","76",".15%"
"143
Twiggs","44",".10%","93.62%","3",".09%","6.38%","47",".10%"
"144
Union","43",".09%","95.56%","2",".06%","4.44%","45",".09%"
"145
Upson","201",".44%","89.33%","24",".74%","10.67%","225",".46%"
"146
Walker","372",".81%","89.86%","42","1.29%","10.14%","414",".84%"
"147
Walton","319",".69%","95.80%","14",".43%","4.20%","333",".67%"
"148
Ware","343",".74%","93.72%","23",".70%","6.28%","366",".74%"
"149
Warren","43",".09%","95.56%","2",".06%","4.44%","45",".09%"
"150
Washington","108",".23%","95.58%","5",".15%","4.42%","113",".23%"
"151
Wayne","151",".33%","91.52%","14",".43%","8.48%","165",".33%"
"152
Webster","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
