"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"115
Polk","140",".31%","95.89%","6",".22%","4.11%","146",".31%"
"116
Pulaski","95",".21%","90.48%","10",".36%","9.52%","105",".22%"
"117
Putnam","139",".31%","96.53%","5",".18%","3.47%","144",".30%"
"118
Quitman","11",".02%","100.00%","","","","11",".02%"
"119
Rabun","65",".14%","98.48%","1",".04%","1.52%","66",".14%"
"120
Randolph","68",".15%","95.77%","3",".11%","4.23%","71",".15%"
"121
Richmond","1,807","4.02%","93.68%","122","4.43%","6.32%","1,929","4.05%"
"122
Rockdale","368",".82%","96.59%","13",".47%","3.41%","381",".80%"
"123
Schley","22",".05%","95.65%","1",".04%","4.35%","23",".05%"
"124
Screven","123",".27%","93.18%","9",".33%","6.82%","132",".28%"
"125
Seminole","79",".18%","91.86%","7",".25%","8.14%","86",".18%"
"126
Spalding","559","1.24%","93.01%","42","1.53%","6.99%","601","1.26%"
"127
Stephens","167",".37%","94.35%","10",".36%","5.65%","177",".37%"
"128
Stewart","39",".09%","95.12%","2",".07%","4.88%","41",".09%"
"129
Sumter","216",".48%","95.15%","11",".40%","4.85%","227",".48%"
"130
Talbot","49",".11%","94.23%","3",".11%","5.77%","52",".11%"
"131
Taliaferro","11",".02%","100.00%","","","","11",".02%"
"132
Tattnall","149",".33%","95.51%","7",".25%","4.49%","156",".33%"
"133
Taylor","74",".16%","97.37%","2",".07%","2.63%","76",".16%"
"134
Telfair","126",".28%","91.30%","12",".44%","8.70%","138",".29%"
"135
Terrell","78",".17%","96.30%","3",".11%","3.70%","81",".17%"
"136
Thomas","320",".71%","96.10%","13",".47%","3.90%","333",".70%"
"137
Tift","321",".71%","95.25%","16",".58%","4.75%","337",".71%"
"138
Toombs","279",".62%","92.38%","23",".84%","7.62%","302",".63%"
"139
Towns","19",".04%","95.00%","1",".04%","5.00%","20",".04%"
"140
Treutlen","43",".10%","91.49%","4",".15%","8.51%","47",".10%"
"141
Troup","584","1.30%","94.50%","34","1.24%","5.50%","618","1.30%"
"142
Turner","76",".17%","95.00%","4",".15%","5.00%","80",".17%"
"143
Twiggs","41",".09%","95.35%","2",".07%","4.65%","43",".09%"
"144
Union","42",".09%","95.45%","2",".07%","4.55%","44",".09%"
"145
Upson","177",".39%","94.65%","10",".36%","5.35%","187",".39%"
"146
Walker","347",".77%","93.03%","26",".95%","6.97%","373",".78%"
"147
Walton","312",".69%","95.71%","14",".51%","4.29%","326",".68%"
"148
Ware","352",".78%","94.12%","22",".80%","5.88%","374",".78%"
"149
Warren","46",".10%","93.88%","3",".11%","6.12%","49",".10%"
"150
Washington","110",".24%","95.65%","5",".18%","4.35%","115",".24%"
"151
Wayne","163",".36%","93.14%","12",".44%","6.86%","175",".37%"
"152
Webster","10",".02%","90.91%","1",".04%","9.09%","11",".02%"
