"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","18",".04%","85.71%","3",".09%","14.29%","21",".04%"
"40
Crisp","265",".57%","92.01%","23",".70%","7.99%","288",".58%"
"41
Dade","126",".27%","93.33%","9",".28%","6.67%","135",".27%"
"42
Dawson","88",".19%","94.62%","5",".15%","5.38%","93",".19%"
"43
Decatur","271",".59%","93.45%","19",".58%","6.55%","290",".59%"
"44
Dekalb","2,957","6.41%","95.36%","144","4.41%","4.64%","3,101","6.28%"
"45
Dodge","158",".34%","92.94%","12",".37%","7.06%","170",".34%"
"46
Dooly","103",".22%","94.50%","6",".18%","5.50%","109",".22%"
"47
Dougherty","956","2.07%","94.28%","58","1.78%","5.72%","1,014","2.05%"
"48
Douglas","991","2.15%","90.92%","99","3.03%","9.08%","1,090","2.21%"
"49
Early","68",".15%","95.77%","3",".09%","4.23%","71",".14%"
"50
Echols","12",".03%","100.00%","","","","12",".02%"
"51
Effingham","157",".34%","92.90%","12",".37%","7.10%","169",".34%"
"52
Elbert","148",".32%","90.24%","16",".49%","9.76%","164",".33%"
"53
Emanuel","172",".37%","97.18%","5",".15%","2.82%","177",".36%"
"54
Evans","77",".17%","95.06%","4",".12%","4.94%","81",".16%"
"55
Fannin","108",".23%","90.76%","11",".34%","9.24%","119",".24%"
"56
Fayette","258",".56%","91.81%","23",".70%","8.19%","281",".57%"
"57
Floyd","722","1.57%","89.03%","89","2.73%","10.97%","811","1.64%"
"58
Forsyth","214",".46%","90.68%","22",".67%","9.32%","236",".48%"
"59
Franklin","121",".26%","90.98%","12",".37%","9.02%","133",".27%"
"60
Fulton","4,364","9.46%","96.04%","180","5.52%","3.96%","4,544","9.20%"
"61
Gilmer","124",".27%","89.86%","14",".43%","10.14%","138",".28%"
"62
Glascock","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"63
Glynn","447",".97%","95.92%","19",".58%","4.08%","466",".94%"
"64
Gordon","259",".56%","89.31%","31",".95%","10.69%","290",".59%"
"65
Grady","205",".44%","93.61%","14",".43%","6.39%","219",".44%"
"66
Greene","98",".21%","95.15%","5",".15%","4.85%","103",".21%"
"67
Gwinnett","1,454","3.15%","93.81%","96","2.94%","6.19%","1,550","3.14%"
"68
Habersham","123",".27%","89.78%","14",".43%","10.22%","137",".28%"
"69
Hall","714","1.55%","92.01%","62","1.90%","7.99%","776","1.57%"
"70
Hancock","41",".09%","97.62%","1",".03%","2.38%","42",".09%"
"71
Haralson","68",".15%","97.14%","2",".06%","2.86%","70",".14%"
"72
Harris","100",".22%","96.15%","4",".12%","3.85%","104",".21%"
"73
Hart","100",".22%","92.59%","8",".25%","7.41%","108",".22%"
"74
Heard","56",".12%","93.33%","4",".12%","6.67%","60",".12%"
"75
Henry","425",".92%","91.01%","42","1.29%","8.99%","467",".95%"
"76
Houston","557","1.21%","93.30%","40","1.23%","6.70%","597","1.21%"
