"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col%","Row%","Count","Col%","Row%","Total","Col%"
"054   Evans County","81","0.16%","94.19%","5","0.12%","5.81%","86","0.16%"
"055   Fannin County","103","0.21%","85.83%","17","0.42%","14.17%","120","0.22%"
"056   Fayette County","360","0.73%","89.33%","43","1.07%","10.67%","403","0.75%"
"057   Floyd County","886","1.79%","91.06%","87","2.17%","8.94%","973","1.82%"
"058   Forsyth County","392","0.79%","88.29%","52","1.3%","11.71%","444","0.83%"
"059   Franklin County","173","0.35%","90.58%","18","0.45%","9.42%","191","0.36%"
"060   Fulton County","4,780","9.66%","94.94%","255","6.37%","5.06%","5,035","9.41%"
"061   Gilmer County","122","0.25%","91.04%","12","0.3%","8.96%","134","0.25%"
"062   Glascock County","13","0.03%","100.0%","","","","13","0.02%"
"063   Glynn County","553","1.12%","94.69%","31","0.77%","5.31%","584","1.09%"
"064   Gordon County","341","0.69%","88.8%","43","1.07%","11.2%","384","0.72%"
"065   Grady County","208","0.42%","90.43%","22","0.55%","9.57%","230","0.43%"
"066   Greene County","120","0.24%","88.24%","16","0.4%","11.76%","136","0.25%"
"067   Gwinnett County","2,443","4.94%","93.14%","180","4.49%","6.86%","2,623","4.9%"
"068   Habersham County","136","0.27%","88.89%","17","0.42%","11.11%","153","0.29%"
"069   Hall County","784","1.58%","90.64%","81","2.02%","9.36%","865","1.62%"
"070   Hancock County","51","0.1%","92.73%","4","0.1%","7.27%","55","0.1%"
"071   Haralson County","176","0.36%","90.26%","19","0.47%","9.74%","195","0.36%"
"072   Harris County","102","0.21%","94.44%","6","0.15%","5.56%","108","0.2%"
"073   Hart County","163","0.33%","91.06%","16","0.4%","8.94%","179","0.33%"
"074   Heard County","59","0.12%","93.65%","4","0.1%","6.35%","63","0.12%"
"075   Henry County","688","1.39%","90.65%","71","1.77%","9.35%","759","1.42%"
"076   Houston County","974","1.97%","91.46%","91","2.27%","8.54%","1,065","1.99%"
"077   Irwin County","72","0.15%","92.31%","6","0.15%","7.69%","78","0.15%"
"078   Jackson County","275","0.56%","91.36%","26","0.65%","8.64%","301","0.56%"
"079   Jasper County","59","0.12%","95.16%","3","0.07%","4.84%","62","0.12%"
"080   Jeff Davis County","97","0.2%","92.38%","8","0.2%","7.62%","105","0.2%"
