"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"77
Irwin","65",".14%","97.01%","2",".07%","2.99%","67",".14%"
"78
Jackson","220",".49%","92.05%","19",".67%","7.95%","239",".50%"
"79
Jasper","56",".12%","96.55%","2",".07%","3.45%","58",".12%"
"80
Jeff Davis","56",".12%","91.80%","5",".18%","8.20%","61",".13%"
"81
Jefferson","104",".23%","98.11%","2",".07%","1.89%","106",".22%"
"82
Jenkins","69",".15%","92.00%","6",".21%","8.00%","75",".16%"
"83
Johnson","58",".13%","98.31%","1",".04%","1.69%","59",".12%"
"84
Jones","117",".26%","93.60%","8",".28%","6.40%","125",".26%"
"85
Lamar","78",".17%","95.12%","4",".14%","4.88%","82",".17%"
"86
Lanier","41",".09%","95.35%","2",".07%","4.65%","43",".09%"
"87
Laurens","255",".56%","93.41%","18",".64%","6.59%","273",".57%"
"88
Lee","46",".10%","95.83%","2",".07%","4.17%","48",".10%"
"89
Liberty","235",".52%","96.31%","9",".32%","3.69%","244",".51%"
"90
Lincoln","44",".10%","93.62%","3",".11%","6.38%","47",".10%"
"91
Long","83",".18%","92.22%","7",".25%","7.78%","90",".19%"
"92
Lowndes","514","1.14%","95.19%","26",".92%","4.81%","540","1.12%"
"93
Lumpkin","71",".16%","88.75%","9",".32%","11.25%","80",".17%"
"94
Macon","70",".15%","95.89%","3",".11%","4.11%","73",".15%"
"95
Madison","132",".29%","92.31%","11",".39%","7.69%","143",".30%"
"96
Marion","35",".08%","92.11%","3",".11%","7.89%","38",".08%"
"97
Mcduffie","192",".42%","93.20%","14",".50%","6.80%","206",".43%"
"98
Mcintosh","69",".15%","98.57%","1",".04%","1.43%","70",".15%"
"99
Meriwether","168",".37%","93.33%","12",".43%","6.67%","180",".37%"
"100
Miller","29",".06%","96.67%","1",".04%","3.33%","30",".06%"
"101
Mitchell","187",".41%","91.67%","17",".60%","8.33%","204",".42%"
"102
Monroe","156",".34%","93.98%","10",".35%","6.02%","166",".35%"
"103
Montgomery","42",".09%","97.67%","1",".04%","2.33%","43",".09%"
"104
Morgan","83",".18%","95.40%","4",".14%","4.60%","87",".18%"
"105
Murray","174",".38%","92.06%","15",".53%","7.94%","189",".39%"
"106
Muscogee","1,612","3.56%","94.16%","100","3.54%","5.84%","1,712","3.56%"
"107
Newton","443",".98%","94.66%","25",".89%","5.34%","468",".97%"
"108
Oconee","57",".13%","98.28%","1",".04%","1.72%","58",".12%"
"109
Oglethorpe","64",".14%","92.75%","5",".18%","7.25%","69",".14%"
"110
Paulding","184",".41%","93.88%","12",".43%","6.12%","196",".41%"
"111
Peach","88",".19%","97.78%","2",".07%","2.22%","90",".19%"
"112
Pickens","82",".18%","97.62%","2",".07%","2.38%","84",".17%"
"113
Pierce","48",".11%","96.00%","2",".07%","4.00%","50",".10%"
"114
Pike","52",".11%","92.86%","4",".14%","7.14%","56",".12%"
