"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","137",".29%","94.48%","8",".24%","5.52%","145",".29%"
"Pulaski","72",".15%","88.89%","9",".27%","11.11%","81",".16%"
"Putnam","125",".27%","96.15%","5",".15%","3.85%","130",".26%"
"Quitman","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Rabun","67",".14%","90.54%","7",".21%","9.46%","74",".15%"
"Randolph","46",".10%","97.87%","1",".03%","2.13%","47",".09%"
"Richmond","1,829","3.88%","94.57%","105","3.15%","5.43%","1,934","3.83%"
"Rockdale","407",".86%","92.92%","31",".93%","7.08%","438",".87%"
"Schley","23",".05%","100.00%","","","","23",".05%"
"Screven","135",".29%","95.07%","7",".21%","4.93%","142",".28%"
"Seminole","62",".13%","89.86%","7",".21%","10.14%","69",".14%"
"Spalding","573","1.21%","92.27%","48","1.44%","7.73%","621","1.23%"
"Stephens","174",".37%","89.23%","21",".63%","10.77%","195",".39%"
"Stewart","33",".07%","91.67%","3",".09%","8.33%","36",".07%"
"Sumter","237",".50%","94.42%","14",".42%","5.58%","251",".50%"
"Talbot","39",".08%","92.86%","3",".09%","7.14%","42",".08%"
"Taliaferro","13",".03%","86.67%","2",".06%","13.33%","15",".03%"
"Tattnall","163",".35%","96.45%","6",".18%","3.55%","169",".33%"
"Taylor","75",".16%","94.94%","4",".12%","5.06%","79",".16%"
"Telfair","138",".29%","90.20%","15",".45%","9.80%","153",".30%"
"Terrell","78",".17%","97.50%","2",".06%","2.50%","80",".16%"
"Thomas","298",".63%","92.83%","23",".69%","7.17%","321",".64%"
"Tift","321",".68%","96.11%","13",".39%","3.89%","334",".66%"
"Toombs","249",".53%","92.91%","19",".57%","7.09%","268",".53%"
"Towns","30",".06%","83.33%","6",".18%","16.67%","36",".07%"
"Treutlen","70",".15%","95.89%","3",".09%","4.11%","73",".14%"
"Troup","676","1.43%","92.35%","56","1.68%","7.65%","732","1.45%"
"Turner","68",".14%","94.44%","4",".12%","5.56%","72",".14%"
"Twiggs","44",".09%","88.00%","6",".18%","12.00%","50",".10%"
"Union","57",".12%","96.61%","2",".06%","3.39%","59",".12%"
"Upson","241",".51%","91.29%","23",".69%","8.71%","264",".52%"
"Walker","382",".81%","89.25%","46","1.38%","10.75%","428",".85%"
"Walton","302",".64%","94.67%","17",".51%","5.33%","319",".63%"
"Ware","337",".71%","93.87%","22",".66%","6.13%","359",".71%"
"Warren","42",".09%","93.33%","3",".09%","6.67%","45",".09%"
"Washington","108",".23%","93.91%","7",".21%","6.09%","115",".23%"
"Wayne","147",".31%","91.30%","14",".42%","8.70%","161",".32%"
"Webster","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
