"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","89",".19%","95.70%","4",".12%","4.30%","93",".18%"
"Atkinson","38",".08%","92.68%","3",".09%","7.32%","41",".08%"
"Bacon","51",".11%","100.00%","","","","51",".10%"
"Baker","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Baldwin
1 2 3 4 5 6 7 8 9 1","361",".75%","94.01%","23",".66%","5.99%","384",".74%"
"Banks","76",".16%","91.57%","7",".20%","8.43%","83",".16%"
"Barrow","248",".52%","95.38%","12",".35%","4.62%","260",".50%"
"Bartow","519","1.08%","88.72%","66","1.90%","11.28%","585","1.13%"
"Ben Hill","229",".48%","93.47%","16",".46%","6.53%","245",".48%"
"0
Berrien","81",".17%","87.10%","12",".35%","12.90%","93",".18%"
"11
Bibb","999","2.08%","94.69%","56","1.61%","5.31%","1,055","2.05%"
"12
Bleckley","101",".21%","92.66%","8",".23%","7.34%","109",".21%"
"13
Brantley","55",".11%","94.83%","3",".09%","5.17%","58",".11%"
"14
Brooks","68",".14%","100.00%","","","","68",".13%"
"15
Bryan","101",".21%","88.60%","13",".37%","11.40%","114",".22%"
"16
Bulloch","454",".94%","93.61%","31",".89%","6.39%","485",".94%"
"17
Burke","199",".41%","95.22%","10",".29%","4.78%","209",".41%"
"18
Butts","148",".31%","95.48%","7",".20%","4.52%","155",".30%"
"19
Calhoun","36",".07%","90.00%","4",".12%","10.00%","40",".08%"
"20
Camden","131",".27%","94.93%","7",".20%","5.07%","138",".27%"
"21
Candler","78",".16%","96.30%","3",".09%","3.70%","81",".16%"
"22
Carroll","528","1.10%","91.19%","51","1.47%","8.81%","579","1.12%"
"23
Catoosa","251",".52%","91.94%","22",".63%","8.06%","273",".53%"
"24
Charlton","62",".13%","93.94%","4",".12%","6.06%","66",".13%"
"25
Chatham","2,341","4.87%","93.83%","154","4.44%","6.17%","2,495","4.84%"
"26
Chattahoochee","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"27
Chattooga","222",".46%","87.75%","31",".89%","12.25%","253",".49%"
"28
Cherokee","540","1.12%","90.91%","54","1.56%","9.09%","594","1.15%"
"29
Clarke","477",".99%","93.16%","35","1.01%","6.84%","512",".99%"
"30
Clay","28",".06%","96.55%","1",".03%","3.45%","29",".06%"
"31
Clayton","1,592","3.31%","92.29%","133","3.83%","7.71%","1,725","3.35%"
"32
Clinch","46",".10%","92.00%","4",".12%","8.00%","50",".10%"
"33
Cobb","2,602","5.41%","91.52%","241","6.94%","8.48%","2,843","5.52%"
"34
Coffee","223",".46%","91.02%","22",".63%","8.98%","245",".48%"
"35
Colquitt","298",".62%","96.75%","10",".29%","3.25%","308",".60%"
"36
Columbia","277",".58%","92.33%","23",".66%","7.67%","300",".58%"
"37
Cook","137",".28%","94.48%","8",".23%","5.52%","145",".28%"
"38
Coweta","519","1.08%","95.58%","24",".69%","4.42%","543","1.05%"
