"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","18",".04%","94.74%","1",".03%","5.26%","19",".04%"
"40
Crisp","263",".54%","92.93%","20",".58%","7.07%","283",".55%"
"41
Dade","137",".28%","95.14%","7",".20%","4.86%","144",".28%"
"42
Dawson","119",".25%","91.54%","11",".32%","8.46%","130",".25%"
"43
Decatur","294",".61%","93.04%","22",".64%","6.96%","316",".61%"
"44
Dekalb","2,804","5.79%","94.60%","160","4.63%","5.40%","2,964","5.71%"
"45
Dodge","140",".29%","93.33%","10",".29%","6.67%","150",".29%"
"46
Dooly","82",".17%","95.35%","4",".12%","4.65%","86",".17%"
"47
Dougherty","918","1.90%","95.03%","48","1.39%","4.97%","966","1.86%"
"48
Douglas","1,190","2.46%","90.29%","128","3.70%","9.71%","1,318","2.54%"
"49
Early","88",".18%","94.62%","5",".14%","5.38%","93",".18%"
"50
Echols","11",".02%","100.00%","","","","11",".02%"
"51
Effingham","148",".31%","91.93%","13",".38%","8.07%","161",".31%"
"52
Elbert","126",".26%","95.45%","6",".17%","4.55%","132",".25%"
"53
Emanuel","171",".35%","95.00%","9",".26%","5.00%","180",".35%"
"54
Evans","101",".21%","96.19%","4",".12%","3.81%","105",".20%"
"55
Fannin","104",".21%","95.41%","5",".14%","4.59%","109",".21%"
"56
Fayette","360",".74%","91.14%","35","1.01%","8.86%","395",".76%"
"57
Floyd","724","1.50%","91.07%","71","2.05%","8.93%","795","1.53%"
"58
Forsyth","288",".59%","86.49%","45","1.30%","13.51%","333",".64%"
"59
Franklin","115",".24%","89.84%","13",".38%","10.16%","128",".25%"
"60
Fulton","4,728","9.77%","96.25%","184","5.32%","3.75%","4,912","9.47%"
"61
Gilmer","124",".26%","89.86%","14",".40%","10.14%","138",".27%"
"62
Glascock","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"63
Glynn","391",".81%","93.99%","25",".72%","6.01%","416",".80%"
"64
Gordon","298",".62%","90.30%","32",".93%","9.70%","330",".64%"
"65
Grady","203",".42%","93.98%","13",".38%","6.02%","216",".42%"
"66
Greene","155",".32%","93.94%","10",".29%","6.06%","165",".32%"
"67
Gwinnett","2,199","4.54%","92.12%","188","5.44%","7.88%","2,387","4.60%"
"68
Habersham","111",".23%","90.98%","11",".32%","9.02%","122",".24%"
"69
Hall","668","1.38%","91.88%","59","1.71%","8.12%","727","1.40%"
"70
Hancock","33",".07%","97.06%","1",".03%","2.94%","34",".07%"
"71
Haralson","92",".19%","93.88%","6",".17%","6.12%","98",".19%"
"72
Harris","123",".25%","95.35%","6",".17%","4.65%","129",".25%"
"73
Hart","114",".24%","96.61%","4",".12%","3.39%","118",".23%"
"74
Heard","68",".14%","94.44%","4",".12%","5.56%","72",".14%"
"75
Henry","555","1.15%","88.66%","71","2.05%","11.34%","626","1.21%"
"76
Houston","620","1.28%","94.66%","35","1.01%","5.34%","655","1.26%"
