"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","52",".10%","86.67%","8",".22%","13.33%","60",".11%"
"115
Polk County","170",".33%","94.44%","10",".27%","5.56%","180",".33%"
"116
Pulaski County","55",".11%","94.83%","3",".08%","5.17%","58",".11%"
"117
Putnam County","170",".33%","90.43%","18",".49%","9.57%","188",".34%"
"118
Quitman County","20",".04%","100.00%","","","","20",".04%"
"119
Rabun County","50",".10%","84.75%","9",".24%","15.25%","59",".11%"
"120
Randolph County","74",".14%","96.10%","3",".08%","3.90%","77",".14%"
"121
Richmond County","1,900","3.71%","94.15%","118","3.21%","5.85%","2,018","3.67%"
"122
Rockdale County","442",".86%","94.65%","25",".68%","5.35%","467",".85%"
"123
Schley County","22",".04%","95.65%","1",".03%","4.35%","23",".04%"
"124
Screven County","150",".29%","96.77%","5",".14%","3.23%","155",".28%"
"125
Seminole County","72",".14%","91.14%","7",".19%","8.86%","79",".14%"
"126
Spalding County","527","1.03%","93.44%","37","1.01%","6.56%","564","1.03%"
"127
Stephens County","172",".34%","93.99%","11",".30%","6.01%","183",".33%"
"128
Stewart County","33",".06%","97.06%","1",".03%","2.94%","34",".06%"
"129
Sumter County","222",".43%","94.87%","12",".33%","5.13%","234",".43%"
"130
Talbot County","51",".10%","94.44%","3",".08%","5.56%","54",".10%"
"131
Taliaferro County","23",".04%","82.14%","5",".14%","17.86%","28",".05%"
"132
Tattnall County","195",".38%","93.30%","14",".38%","6.70%","209",".38%"
"133
Taylor County","68",".13%","93.15%","5",".14%","6.85%","73",".13%"
"134
Telfair County","92",".18%","93.88%","6",".16%","6.12%","98",".18%"
"135
Terrell County","83",".16%","97.65%","2",".05%","2.35%","85",".15%"
"136
Thomas County","235",".46%","94.76%","13",".35%","5.24%","248",".45%"
"137
Tift County","322",".63%","96.70%","11",".30%","3.30%","333",".61%"
"138
Toombs County","345",".67%","91.51%","32",".87%","8.49%","377",".69%"
"139
Towns County","40",".08%","93.02%","3",".08%","6.98%","43",".08%"
"140
Treutlen County","83",".16%","95.40%","4",".11%","4.60%","87",".16%"
"141
Troup County","613","1.20%","91.22%","59","1.60%","8.78%","672","1.22%"
"142
Turner County","66",".13%","94.29%","4",".11%","5.71%","70",".13%"
"143
Twiggs County","68",".13%","95.77%","3",".08%","4.23%","71",".13%"
"144
Union County","71",".14%","83.53%","14",".38%","16.47%","85",".15%"
"145
Upson County","174",".34%","95.08%","9",".24%","4.92%","183",".33%"
"146
Walker County","400",".78%","89.89%","45","1.22%","10.11%","445",".81%"
"147
Walton County","513","1.00%","89.53%","60","1.63%","10.47%","573","1.04%"
"148
Ware County","344",".67%","93.48%","24",".65%","6.52%","368",".67%"
"149
Warren County","50",".10%","94.34%","3",".08%","5.66%","53",".10%"
"150
Washington County","199",".39%","90.45%","21",".57%","9.55%","220",".40%"
"151
Wayne County","146",".28%","91.82%","13",".35%","8.18%","159",".29%"
