"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","640","1.26%","92.89%","49","1.28%","7.11%","689","1.26%"
"Crawford County","22",".04%","88.00%","3",".08%","12.00%","25",".05%"
"Crisp County","301",".59%","93.48%","21",".55%","6.52%","322",".59%"
"Dade County","101",".20%","88.60%","13",".34%","11.40%","114",".21%"
"Dawson County","105",".21%","84.68%","19",".49%","15.32%","124",".23%"
"Decatur County","225",".44%","96.15%","9",".23%","3.85%","234",".43%"
"Dekalb County","3,118","6.13%","95.26%","155","4.03%","4.74%","3,273","5.98%"
"Dodge County","167",".33%","91.76%","15",".39%","8.24%","182",".33%"
"Dooly County","103",".20%","93.64%","7",".18%","6.36%","110",".20%"
"Dougherty County","947","1.86%","94.32%","57","1.48%","5.68%","1,004","1.83%"
"Douglas County","1,089","2.14%","89.56%","127","3.30%","10.44%","1,216","2.22%"
"Early County","93",".18%","93.00%","7",".18%","7.00%","100",".18%"
"Echols County","10",".02%","100.00%","","","","10",".02%"
"Effingham County","253",".50%","93.01%","19",".49%","6.99%","272",".50%"
"Elbert County","150",".29%","93.17%","11",".29%","6.83%","161",".29%"
"Emanuel County","161",".32%","90.45%","17",".44%","9.55%","178",".33%"
"Evans County","86",".17%","92.47%","7",".18%","7.53%","93",".17%"
"Fannin County","90",".18%","87.38%","13",".34%","12.62%","103",".19%"
"Fayette County","337",".66%","89.87%","38",".99%","10.13%","375",".69%"
"Floyd County","900","1.77%","89.55%","105","2.73%","10.45%","1,005","1.84%"
"Forsyth County","377",".74%","90.63%","39","1.01%","9.38%","416",".76%"
"Franklin County","163",".32%","90.06%","18",".47%","9.94%","181",".33%"
"Fulton County","5,137","10.10%","96.05%","211","5.49%","3.95%","5,348","9.77%"
"Gilmer County","85",".17%","90.43%","9",".23%","9.57%","94",".17%"
"Glascock County","6",".01%","100.00%","","","","6",".01%"
"Glynn County","551","1.08%","94.19%","34",".88%","5.81%","585","1.07%"
"Gordon County","387",".76%","88.15%","52","1.35%","11.85%","439",".80%"
"Grady County","152",".30%","96.20%","6",".16%","3.80%","158",".29%"
"Greene County","124",".24%","95.38%","6",".16%","4.62%","130",".24%"
"Gwinnett County","2,629","5.17%","93.13%","194","5.05%","6.87%","2,823","5.16%"
"Habersham County","110",".22%","92.44%","9",".23%","7.56%","119",".22%"
"Hall County","729","1.43%","92.28%","61","1.59%","7.72%","790","1.44%"
"Hancock County","35",".07%","97.22%","1",".03%","2.78%","36",".07%"
"Haralson County","124",".24%","96.12%","5",".13%","3.88%","129",".24%"
"Harris County","111",".22%","90.98%","11",".29%","9.02%","122",".22%"
"Hart County","158",".31%","91.33%","15",".39%","8.67%","173",".32%"
"Heard County","50",".10%","87.72%","7",".18%","12.28%","57",".10%"
"Henry County","507","1.00%","88.79%","64","1.67%","11.21%","571","1.04%"
