"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","99",".20%","94.29%","6",".16%","5.71%","105",".20%"
"Atkinson","38",".08%","95.00%","2",".05%","5.00%","40",".08%"
"Bacon","60",".12%","93.75%","4",".11%","6.25%","64",".12%"
"Baker","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Baldwin
1 2 3 4 5 6 7 8 9 1","341",".69%","94.20%","21",".57%","5.80%","362",".68%"
"Banks","61",".12%","91.04%","6",".16%","8.96%","67",".13%"
"Barrow","247",".50%","93.56%","17",".46%","6.44%","264",".50%"
"Bartow","568","1.15%","88.61%","73","1.97%","11.39%","641","1.21%"
"Ben Hill","270",".55%","93.75%","18",".49%","6.25%","288",".54%"
"0
Berrien","86",".17%","95.56%","4",".11%","4.44%","90",".17%"
"11
Bibb","1,036","2.10%","94.18%","64","1.73%","5.82%","1,100","2.08%"
"12
Bleckley","84",".17%","87.50%","12",".32%","12.50%","96",".18%"
"13
Brantley","59",".12%","93.65%","4",".11%","6.35%","63",".12%"
"14
Brooks","53",".11%","94.64%","3",".08%","5.36%","56",".11%"
"15
Bryan","93",".19%","93.00%","7",".19%","7.00%","100",".19%"
"16
Bulloch","466",".95%","93.01%","35",".94%","6.99%","501",".95%"
"17
Burke","212",".43%","93.81%","14",".38%","6.19%","226",".43%"
"18
Butts","158",".32%","94.61%","9",".24%","5.39%","167",".32%"
"19
Calhoun","29",".06%","90.63%","3",".08%","9.38%","32",".06%"
"20
Camden","142",".29%","94.67%","8",".22%","5.33%","150",".28%"
"21
Candler","88",".18%","89.80%","10",".27%","10.20%","98",".19%"
"22
Carroll","537","1.09%","89.35%","64","1.73%","10.65%","601","1.14%"
"23
Catoosa","271",".55%","88.56%","35",".94%","11.44%","306",".58%"
"24
Charlton","55",".11%","94.83%","3",".08%","5.17%","58",".11%"
"25
Chatham","2,419","4.91%","94.94%","129","3.48%","5.06%","2,548","4.81%"
"26
Chattahoochee","30",".06%","93.75%","2",".05%","6.25%","32",".06%"
"27
Chattooga","239",".49%","88.85%","30",".81%","11.15%","269",".51%"
"28
Cherokee","582","1.18%","91.22%","56","1.51%","8.78%","638","1.21%"
"29
Clarke","395",".80%","94.27%","24",".65%","5.73%","419",".79%"
"30
Clay","27",".05%","93.10%","2",".05%","6.90%","29",".05%"
"31
Clayton","1,469","2.98%","92.39%","121","3.26%","7.61%","1,590","3.00%"
"32
Clinch","42",".09%","95.45%","2",".05%","4.55%","44",".08%"
"33
Cobb","2,858","5.81%","91.02%","282","7.60%","8.98%","3,140","5.93%"
"34
Coffee","249",".51%","94.68%","14",".38%","5.32%","263",".50%"
"35
Colquitt","329",".67%","94.00%","21",".57%","6.00%","350",".66%"
"36
Columbia","300",".61%","92.31%","25",".67%","7.69%","325",".61%"
"37
Cook","134",".27%","93.71%","9",".24%","6.29%","143",".27%"
"38
Coweta","530","1.08%","92.98%","40","1.08%","7.02%","570","1.08%"
